True,Pred
92.24977339197856,92.09745100968617
92.24623165935874,92.12032427574714
92.24179830038582,92.07029564496746
92.23920508826113,92.07012756452596
92.23481696843764,92.04814755159789
92.23070890069707,92.02540439339973
92.22700165941494,92.01331240544187
92.21936297897899,92.00239528906864
92.21936297897899,92.04412159524365
92.21743332903677,92.01632984462663
92.21336009682207,91.98241743213275
92.21316546146589,91.96582666017491
92.20710711776874,91.94687924094255
92.20268996618283,91.92740224231957
92.19709643273924,91.97539129685678
92.19373734390784,91.9431820235582
92.18790093267289,91.96555204938994
92.18239175876491,91.96809579791582
92.17934222412102,91.94369827802574
92.17390177195034,91.9239967233806
92.17170058786502,91.93442340663978
92.16697061990189,91.92009203763449
92.16222685235844,91.93764071967057
92.15929977928083,91.93452831451854
92.15758813077588,91.95909394937064
92.151773182678,91.9696103514771
92.14821995040792,91.92849391943638
92.14422273239165,91.90480489882358
92.14131743313587,91.92804342657101
92.13822660331265,91.88163976171461
92.13040775593602,91.8539118395503
92.12617614354765,91.8710866297684
92.12080065900706,91.86537203283984
92.11814813630349,91.81912916459392
92.11104641833568,91.78320627666108
92.10690172863198,91.7777831020137
92.10306361572042,91.79612157916598
92.09875951022728,91.82372346688956
92.09462086161565,91.79888404974511
92.08938516794544,91.81773160109552
92.08454815183092,91.77768209495439
92.08006231302822,91.81190419108773
92.07686160437049,91.79287150615595
92.07422157809737,91.82076153671073
92.07174498925498,91.78553907025207
92.06700162732773,91.76795255371941
92.06113496748178,91.74243132166434
92.05963907226484,91.71359867362438
92.05495960783136,91.72787681197845
92.05128620961,91.66878754419768
92.04747243366931,91.65933962141449
92.0440096279173,91.69179726989825
92.03897199576548,91.67717333943442
92.03407054708903,91.70095584163182
92.02911726584267,91.69968907640674
92.02502856843228,91.70490650871868
92.02227710990097,91.66925301897136
92.01811125911479,91.68179184061883
92.01568515654179,91.6852434099396
92.0104984820186,91.69009098933509
