date,vhc_totalMile,Cumulative capacity,Ambient_Temp,MeanCurrent,Temp_offset,MeanPower,deep_char,FastChgNum,Rohm,Rp,Cp,Target
51,91859,6716.61805555584,22.1,90.434193548387,1.258064516,32.6198670967742,17,13,0.0389212305041684,0.0380108024180159,14.1469334730592,94.32840939
52,92123,6999.07888888918,29.7,125.178698224852,2.8254437869822,45.0344905325444,17,15,0.0389285824490219,0.0380179323446128,14.1422256024273,94.32171292
53,92279,7164.12583333361,28.9,108.38122605364,2.3103448275862,39.0175440613027,17,15,0.0389359343938753,0.0380250622712097,14.1375177317955,94.31775763
54,92460,7368.47638888916,32.1,131.121761658031,2.4766839378238,46.7229792746114,17,16,0.0389432863387288,0.0380321921978065,14.1328098611637,94.31316937
55,92642,7545.1405555558,28.9,114.079087452471,1.425855513,41.1899494296578,18,17,0.0389506382835823,0.0380393221244034,14.1281019905319,94.30855609
56,92820,7758.15694444468,28.9,111.613306451613,4.4092741935484,40.05735,18,18,0.0389579902284357,0.0380464520510003,14.1233941199001,94.30404393
57,93014,7962.61055555577,29.3,136.982558139535,6.5813953488372,48.404488372093,18,19,0.0389653421732892,0.0380535819775972,14.1186862492682,94.29912522
58,93175,8134.5938888891,29.4,38.3213980028525,2.6554921540656,13.5652188302426,18,19,0.0389726941181427,0.038060711904194,14.1139783786364,94.29504196
59,93410,8387.26277777795,26.8,102.06149068323,1.082298137,36.5768788819876,18,20,0.0389800460629961,0.0380678418307909,14.1092705080046,94.28907906
60,93528,8538.84805555576,29.8,89.6045226130654,1.4145728643216,33.1862592964823,19,20,0.0389873980078496,0.0380749717573878,14.1045626373728,94.28608334
61,93751,8700.21250000023,26.8,125.115048543689,1.9393203883495,44.3095485436893,19,21,0.0389947499527031,0.0380821016839846,14.099854766741,94.28041854
62,93914,8872.30138888912,29.8,111.466666666667,0.797385620915001,39.2244862745098,19,21,0.0390021018975565,0.0380892316105815,14.0951468961091,94.27627469
63,94036,8993.38694444456,23.8,105.57044534413,0.688259109311701,38.4221724696356,20,21,0.03900945384241,0.0380963615371784,14.0904390254773,94.27317118
64,94250,9202.52944444456,26.8,115.194795539034,8.2323420074349,41.4780817843866,21,22,0.0390168057872635,0.0381034914637753,14.0857311548455,94.26772273
65,94410,9392.08277777787,28.2,97.3797413793103,2.4030172413793,35.6498448275862,21,22,0.039024157732117,0.0381106213903721,14.0810232842137,94.26364492
66,94628,9600.43888888894,27.8,109.536964980545,2.3949416342412,38.5106696498055,21,22,0.0390315096769704,0.038117751316969,14.0763154135819,94.25808246
67,94781,9777.95000000005,28.4,116.884322033898,5.7563559322034,42.0890050847458,21,23,0.0390388616218239,0.0381248812435658,14.07160754,94.25417363
68,94894,9940.40944444449,33.3,89.1249011857708,3.7351778656126,32.8426118577075,22,23,0.0390462135666774,0.0381320111701627,14.0668996723182,94.25128391
69,95139,10167.7272222223,31,84.8215469613259,1.1809392265193,30.5607900552486,23,24,0.0390535655115308,0.0381391410967596,14.0621918016864,94.24500982
70,95266,10360.3272222223,29.6,98.9706319702602,5.0817843866171,35.8667405204461,24,24,0.0390609174563843,0.0381462710233565,14.0574839310546,94.24175256
71,95405,10527.2997222223,31.8,97.6691780821918,2.6609589041096,34.5160226027397,24,24,0.0390682694012378,0.0381534009499533,14.0527760604228,94.23818345
