True,Pred
90.01516056779684,90.00641351907811
90.00532356199074,90.00152956282692
89.9968860022124,89.98940838963631
89.98858008766369,89.98757803034144
89.97690659002096,89.9760504871924
89.96404460578673,89.95944765248953
89.96132707211842,89.97177896744417
89.95437890231355,89.94384851045338
89.94778519342195,89.95171002014315
89.93845841508961,89.95559518976101
89.92950817482082,89.94570135573467
89.92663650993649,89.90507490197305
89.91877745326342,89.90808516230099
89.91320706117214,89.89969298333162
89.9078688879952,89.8668115209665
89.90335084006855,89.89499136798852
89.89531966339031,89.87843391409461
89.88854197824615,89.88103288528906
89.88283421721964,89.85398796732723
89.87375519357407,89.84212967575972
89.8723095490651,89.86383764705296
89.86530741289282,89.86245210145316
89.86501918343048,89.84828306815353
89.85502763757223,89.84561214180253
89.8471403712071,89.84919477269398
89.84319673802455,89.83568600972298
89.83544111688902,89.82326025362535
89.83403144995833,89.82567034253384
89.82880693322186,89.81382227186924
89.82180152636064,89.80322769273873
89.8143496704599,89.80723633086386
89.80804051150558,89.77222973836365
89.80701106216351,89.76164006526653
89.79946885348095,89.78040646069947
89.79121567879129,89.76564829455555
89.78261172271343,89.7691242192205
89.77416639504888,89.75050827547855
89.76777138051004,89.73084734662208
89.76263231052198,89.73856617250709
89.75785383398893,89.74434670636239
89.74798739198242,89.73107384183079
89.74133481069,89.75246537396963
89.73611233813412,89.70435313090958
89.72699406622134,89.70529672466714
89.72029365110325,89.71252494721199
89.71139042698789,89.68760475054913
89.70188335192805,89.68339946225181
89.69888453901139,89.68407649486122
89.6925618884652,89.68839421309065
89.68413046122863,89.6754762183084
89.67669250575587,89.64417654287914
89.67587401585004,89.66947859247509
89.6689017247143,89.65562967785492
89.66187178768608,89.65851074596995
89.65522779195211,89.65387536207777
89.64749465680302,89.653627607391
89.64738427105148,89.62779693269604
89.64396599227899,89.63239674784604
89.63754481222868,89.62880307837946
89.63629745323635,89.63798226687365
89.62754958684538,89.63320706102952
89.62141377440459,89.62604629644395
89.61401384069067,89.58001993525176
89.60826478721636,89.57631669770586
89.60372261795881,89.57557138946495
89.60223363682147,89.57661514807111
89.59461783763788,89.58682215056291
89.58864351546322,89.57780159048204
89.5820641158357,89.55624775040484
89.57416049602591,89.56680349010426
89.56652302852814,89.56278871943736
89.56519144929575,89.55085765504107
89.558754733473,89.56169467398884
89.55753313115602,89.55229839351664
89.55049747042217,89.55047334909128
89.54307750373854,89.51341276394031
89.54282688719894,89.48992921739185
89.53323763607962,89.47548708156621
89.5261639535869,89.4959493292116
89.51492995476973,89.47409049739126
89.4691120999971,89.49392681694184
89.46084379837113,89.46381194857902
89.45498435914529,89.43873271466673
89.44768581678834,89.43945431041287
89.4396914353606,89.4431927078648
89.43863582050705,89.43151103349973
89.43311530642202,89.42874852785859
89.43030210510238,89.42787280089641
89.42763240525974,89.41731051981913
89.41949002515774,89.40434959724462
89.4127953337453,89.4048700456213
89.40617913886726,89.3744072577231
89.40589908612726,89.3978867159104
89.3980694656546,89.38488123019917
89.39168221900198,89.39071041555236
89.38997369286992,89.39224641284315
89.38356396023087,89.37016108581412
89.37678218672553,89.37974052486663
89.37560105918413,89.37038512800612
89.37077597533377,89.34027843636564
89.37077597533377,89.35606400767105
89.36232247094688,89.3591670737975
89.35679132712282,89.30426406283755
89.35496137666406,89.31544041576225
89.34806594671828,89.32725005583187
89.3478594844793,89.3354002038201
89.34235573267506,89.33368554514628
89.34153111022749,89.3243313747941
89.33456617814184,89.29423981008995
89.32932939632187,89.27727433775148
89.32233053083853,89.27920118236992
89.32113754704973,89.29013795733019
89.31365461960411,89.27781849862293
89.30782339007033,89.29092414918277
89.30120024497832,89.30089034720179
89.29372876494396,89.29680484788669
89.2927218015883,89.28581288005066
89.28692818497727,89.27343414010647
89.28672744644392,89.27654456528302
89.28449029521285,89.28013291988009
89.27982792813695,89.27758219134742
89.27296684042497,89.27055797802484
89.26641074445612,89.24657646908614
89.26012734217716,89.22465058814264
89.2535344509578,89.2189689926276
89.24712798900768,89.20356977145256
89.24069127318494,89.22836486426368
89.23633635086887,89.21573509894378
89.23034363106896,89.19401200071422
89.223157109808,89.19021391318924
89.21481685302547,89.18834880282444
89.20952242531304,89.17308286222347
89.20328440384304,89.15981899208643
89.19877657681931,89.15333158058519
89.19266774756221,89.20343730855072
89.18865011504252,89.19433416357425
89.18772532774634,89.18660879631138
89.18295380142727,89.18207480377617
89.17835112442444,89.17432367983793
89.17407510747893,89.13344252117555
89.17267525261504,89.13758934590817
89.16919319540833,89.14541651336413
89.16593027436022,89.12179355369983
89.16554842142713,89.12819960681384
89.15503233883105,89.132666959062
89.1490972649236,89.10364245662268
89.14892718909901,89.10761511716953
89.14229872913748,89.11115400259648
89.1422529394924,89.12690196097914
89.14142790820871,89.12405155557288
89.13506478288699,89.11750690701528
89.12876707134394,89.11891452976539
89.12214188207135,89.120565410005
88.95164127676104,89.07698511529956
88.94577366081286,88.97049516312296
88.93692603840938,88.90800210965479
88.92702566300518,88.90891340535912
88.92218463454626,88.93800618342995
88.92122059898287,88.94907215060313
88.91857420279888,88.93067984021705
88.91148334918927,88.89800320474643
88.9107952780047,88.8902545338249
88.90862517589677,88.88949164563097
88.90397834459334,88.90150570375899
88.90171257483408,88.89013106531763
88.89683107159959,88.9057866267379
88.8966389186247,88.88581007639927
88.89080155654916,88.88616126662359
88.88859833871578,88.88579004342955
88.86946072008881,88.8551530913456
88.86343692874401,88.86489892669766
88.8540549575359,88.80470026151691
88.85336402449852,88.80441857343244
88.84705077718304,88.81661415479631
88.84676418306516,88.81159446495435
88.84137081701246,88.83270921504213
88.83712914230075,88.8341033462004
88.82949208363911,88.82587470167775
88.82844832503294,88.80426280687195
88.8222115300713,88.78555773685653
88.81614889929541,88.81636721778177
88.8101811184986,88.79871449193098
88.80779760393773,88.797475309661
88.80225215084957,88.80367203868319
88.79512245780886,88.77255143347307
88.78974626287305,88.77036048072318
88.78941142609341,88.75958233417623
88.78492772040056,88.76259463868475
88.77720194430157,88.77652532052828
88.74397665076222,88.77300932992388
88.73613967123946,88.71575183176734
88.73078677996232,88.6935839198427
88.73031212123072,88.67475047528661
88.72480468990143,88.69162027997376
88.72443224019904,88.68244640634909
88.71565902596882,88.71584341105749
88.70360653724583,88.68634752057551
88.69529653433594,88.70177127191755
88.68593255191696,88.65306907834096
88.685327065628,88.68682749417661
88.67651255894998,88.65931936489447
88.66621193298744,88.67510902456104
88.66484192316008,88.65409811884693
88.655302550047,88.63963595005157
88.64700399454838,88.62638884219533
88.64316584108394,88.6110852886716
88.63454798457812,88.59950173497458
88.62512226790551,88.59075918345312
88.61428116059656,88.5698549839655
88.60442412182074,88.56500945830929
88.59387696767976,88.54807015148229
88.58336088508368,88.58272146539701
88.57785345375439,88.57429208234102
88.56610105074112,88.53947069260172
88.55573909936106,88.55982991354567
88.55208737516588,88.5514475466431
88.54374507420276,88.54120293122857
88.53292808822472,88.54238610295056
88.52262746226218,88.51691602171061
88.51735470286393,88.51450797698271
88.51536040028621,88.50316113939729
88.50534677727767,88.4968209088981
88.48343970279555,88.49125010797071
88.469715483191,88.49948038783783
88.46826902100979,88.48233870713302
88.46680661422003,88.47213374882182
88.45585552999567,88.45620426720329
88.44835175190809,88.43737164031944
88.44244529652882,88.45727460015705
88.43408418910433,88.43265285385945
88.42523534019251,88.38067056811785
88.41507330967356,88.39156605063032
88.40468273976532,88.38953495280211
88.39497288199154,88.37625922641767
88.39097323826098,88.36259633223065
88.38351524981847,88.3623714723664
88.37429027167921,88.34354497802431
88.36514583425495,88.33393037906575
88.35466899992608,88.34779769131117
88.34582914540883,88.32612896828515
88.33771252198217,88.3473115851683
88.33342914598656,88.34279353724165
88.32804150363948,88.33105012862295
88.31635287906045,88.33297697324139
88.30878327835806,88.31990484724312
88.3073208715683,88.28975890733544
88.30598029794135,88.25815628434363
88.3001110466487,88.28720245509714
88.29799695508876,88.27237928401065
88.28893632906845,88.27963980460875
88.28821146263338,88.27471905310705
88.27668146646765,88.29199401438593
88.27402852890579,88.28748291667326
88.27294347785183,88.26345357390889
88.26157456311611,88.27011147007082
88.2577368184878,88.25373267755995
88.24901838829723,88.26765477384502
88.24776407909093,88.25106829258682
88.23698715905232,88.22140273511637
88.23434158054056,88.23133499973768
88.2230446209614,88.24761485390829
88.22125841596714,88.23698511487173
88.20983226417508,88.19456509706575
88.20910371821495,88.21705680719488
88.20113100510142,88.20602559109163
88.19727281866726,88.17724802566684
88.1880527465614,88.15733116540127
88.17656363400734,88.15937493714911
88.16837587309637,88.16731044617602
88.16247595909496,88.1525326558985
88.15764065434168,88.17302556625263
88.14954651690145,88.16416854061848
88.14502724246645,88.14897210215736
88.14298592373531,88.13387378436428
88.14203742394436,88.11907596111703
88.13887630308933,88.10483415498864
88.1391457260903,88.10503939071926
88.139316210751,88.08900442938261
88.13943886158604,88.11638295761574
88.13977206302123,88.10954762657911
88.1389143248482,88.10310764006742
88.14049611178406,88.11432814729275
88.13936240923219,88.12052610282329
88.14042252128304,88.11960785690499
88.13828717024504,88.10937755075453
88.13664855508894,88.10403815106925
88.13734970902924,88.09341985944396
88.13695967937382,88.10871973344261
88.13769844623685,88.07783502667189
88.13765592728072,88.13578999924368
88.14017476659626,88.1181646654127
88.13995808345436,88.12246766554193
88.1421285943984,88.12200976909114
88.14237389606848,88.10902840471078
88.14545161435568,88.13251481311207
88.14943367813322,88.13032386036218
88.15577554397689,88.11110202149516
88.16372045623447,88.12218393327689
88.16885952622253,88.1368934479229
88.17948762991463,88.12136421686272
88.17991118413163,88.11445161580002
88.18189894533145,88.14234609521253
88.19310391678434,88.14678523776865
88.19493182306252,88.1503412943125
88.20190207001768,88.20139225138004
88.21331636556236,88.18511321488167
88.21479103743563,88.18934221567375
88.22215785542409,88.19173227161251
88.2269624974686,88.18261481737196
88.2327303574043,88.25958516657181
88.24075090434349,88.18483602399448
88.24330899192626,88.27801181919169
88.25330217312897,88.28400494782773
88.26575818309924,88.33401051094464
88.27776120265209,88.25887747125364
88.27863120590862,88.23098421834948
88.28783410689758,88.23919078572182
88.30047777264545,88.2357034136456
88.30911566212102,88.2482726712202
88.31625721140911,88.25391133894298
88.3170896017429,88.271683853776
88.32758565136926,88.33565484980636
88.3294029279084,88.2803352348434
88.34288838722074,88.27646437448963
88.34777070812746,88.38038070331105
88.3539927849889,88.3407881960888
88.36056850509136,88.41931253136856
88.36309265927643,88.31898455714422
88.37602741633945,88.33338253866924
88.37746651947056,88.33754857869934
88.38501486069487,88.33120793936403
88.39088084129858,88.34472978509078
88.39471163571291,88.30745701399519
88.4040731651152,88.35570989667943
88.40920732906984,88.35649077366249
88.41539301951688,88.38119674020015
88.42463026273965,88.46178201834466
88.42722841626187,88.37584548426749
88.43377797085286,88.40031105516847
88.44248454479603,88.43660016656706
88.44919558965314,88.4025347148077
88.45621203508951,88.42956491466933
88.45801745538127,88.50880798384242
88.46208005987381,88.42886008120398
88.47237046493343,88.4235476647024
88.47880063937832,88.43120516516989
88.48588903997124,88.43257721917784
88.50118727862544,88.4363577267498
88.50546861044046,88.43839536595588
88.51111218419665,88.46396070601105
88.51917892961704,88.46190834870475
88.51978441590602,88.4854618062292
88.52780659818968,88.50269179553523
88.53174409883049,88.48904525479287
88.53729854631321,88.5215321903053
88.53795513711678,88.4906143678091
88.54548262769913,88.50855246126942
88.55321658052046,88.55236374838083
88.55974037843609,88.4990752312461
88.56641830756774,88.55544841688202
88.56975849864193,88.56764072755695
88.57041672478996,88.53375393718063
88.5779094643024,88.53748088722129
88.58383554381527,88.5421996736813
88.58839570186196,88.55720436800364
88.59224734691824,88.5449437816972
88.60238811795912,88.56559041443126
88.61141889894292,88.54715762926962
88.61944067239047,88.55160372203972
88.62675515935597,88.59886027110733
88.63137991350911,88.58589648668001
88.63554881539201,88.68354167830597
88.64149983390803,88.64329707747744
88.64898071717306,88.68480784375967
88.65692562943066,88.65121091819016
88.66431615991388,88.604554540542
88.67155910055895,88.63450546562197
88.67559145117886,88.64403707084882
88.6846332707378,88.64330402769143
88.69097391007311,88.69024168458793
88.69322496173216,88.73921657185443
88.70116087959518,88.72434025207275
88.70849090233312,88.68939048779278
88.71054285080331,88.67249083806911
88.71798612114559,88.72023962582135
88.72471842548079,88.79124873560227
88.72487255669682,88.6846381767712
88.73377578081217,88.71569418587487
88.74346683212458,88.75321021445994
88.74377632106498,88.73283586657966
88.75079808137087,88.70117069166199
88.75720822284603,88.72005564956879
88.75896744465658,88.71705561014377
88.76626884886635,88.71833363184487
