date,vhc_totalMile,Cumulative capacity,Ambient_Temp,MeanCurrent,Temp_offset,MeanPower,deep_char,FastChgNum,Rohm,Rp,Cp,Target
40,307490,6997.086389,22.5,101.2210375,1.011527378,36.4437487,18,11,0.040407067,0.039470797,12.45184254,96.14932413
41,307679,7225.3675,24.3,119.9569767,1.829457364,43.04375078,18,12,0.040280443,0.039361638,12.48276422,96.13834706
42,307850,7420.656389,24.1,102.527044,0.462264151,37.1942544,19,12,0.04024655,0.039332441,12.49027505,96.12837313
43,308113,7686.923333,23.3,116.8307087,2.339895013,41.70988688,20,13,0.040235332,0.039322793,12.49272127,96.11295381
44,308337,7954.426389,24.7,111.0298592,1.298591549,39.71858958,21,13,0.040224161,0.039313193,12.49514022,96.09974444
45,308545,8196.574722,32.2,114.4788344,5.894171779,41.10804816,21,14,0.040213039,0.039303645,12.49753254,96.08741494
46,308761,8449.883333,24.5,115.9280236,4.269911504,41.54214425,21,15,0.040201968,0.039294152,12.49989861,96.07454588
47,308964,8694.213889,25.8,134.7164948,2.067010309,46.36722165,21,16,0.040623747,0.039656809,12.37694661,96.06239019
48,308964,8730.57,25.8,98.06054054,0.289189189,35.94464541,21,16,0.040617722,0.039652122,12.37941914,96.06239019
49,309153,8929.263889,22.3,111.6784661,2.817109145,40.03963451,22,17,0.040604117,0.039641229,12.38477623,96.05101919
50,309382,9183.763611,20.2,111.0158824,0.505882353,39.87665794,22,17,0.040596557,0.039635043,12.38765247,96.03717188
51,309544,9387.973056,23.9,95.54551971,3.010752688,35.00965054,23,17,0.040588506,0.039628378,12.390656,96.02732944
52,309801,9623.104444,21.1,139.3935622,1.098712446,48.72101288,24,18,0.040579972,0.03962124,12.39378444,96.01163563
53,309801,9713.386389,21.1,66.52934132,3.997005988,25.16727545,25,18,0.040570965,0.039613642,12.39703544,96.01163563
54,309878,9792.885833,22.9,67.01707317,3.789634146,25.104575,26,18,0.040561502,0.039605599,12.40040548,96.0069145
55,310057,9937.5875,21.7,104.2900685,1.297945205,37.85256644,26,18,0.040551599,0.039597126,12.40389133,95.99590519
56,310258,10155.14278,22.1,102.5628743,1.344311377,37.00133383,27,18,0.040530531,0.039578954,12.4111999,95.9834855
57,310449,10372.43111,23.6,126.4115385,1.773076923,44.25683,27,19,0.040519396,0.039569283,12.41501885,95.97162731
58,310587,10507.22056,22.3,114.4292683,0.967479675,40.94755257,28,20,0.040507881,0.039559244,12.41894329,95.96302531
59,310749,10722.37472,22.9,94.01590909,3.501893939,34.50793068,28,20,0.040496007,0.039548859,12.42296704,95.95289031
60,310858,10855.04722,20.1,81.08285714,3.495238095,30.1867819,28,20,0.040483799,0.039538153,12.42708182,95.94604863
61,311060,11042.58833,22,178.2373333,1.033333333,61.43528667,28,21,0.04047129,0.039527158,12.43127585,95.93332138
62,311060,11079.86889,22,95.17380952,2.841269841,34.92102579,29,21,0.040458512,0.039515909,12.43553557,95.93332138
63,311297,11180.29917,23.8,89.95957447,4.095744681,32.81199574,29,21,0.040432286,0.039492786,12.44419561,95.91830881
64,311372,11236.59444,30.3,77.76684211,2.415789474,29.00858684,30,21,0.0404189,0.039480975,12.44857103,95.91353981
65,311466,14799.52306,24.8,81.16130653,2.570351759,30.1909804,30,21,0.040395342,0.039460709,12.45500388,95.90755038
66,311689,14998.08667,26.7,119.1970509,4.875335121,42.57083298,31,22,0.040383694,0.039450683,12.45806732,95.89328619
67,311887,15280.30889,28.9,158.1195238,8.607142857,55.30652381,32,23,0.040372101,0.039440698,12.4610446,95.88055569
68,311938,15409.11167,26.4,84.82882883,0.880630631,31.44147117,32,23,0.040360548,0.039430741,12.46394627,95.87726656
69,312069,15557.74361,28.6,94.93003663,1.741758242,34.76727179,33,23,0.040349027,0.039420806,12.46678149,95.86879925
70,312223,15703.02,26.7,83.26117647,0.541176471,30.58363922,34,23,0.040337533,0.039410892,12.46955801,95.85881044
71,312410,15893.32611,32,159.3075,9.271875,55.67890813,34,24,0.040326065,0.039400997,12.47228264,95.84663031
72,312551,16069.02806,27.3,117.1288288,5.987987988,41.83507658,34,25,0.040314622,0.039391122,12.47496125,95.83740931
73,312672,16273.395,29.3,115.9416185,7.138728324,41.95918671,34,26,0.040303202,0.039381268,12.47759866,95.82947069
74,312773,16393.21389,27.6,75.17854545,1.265454545,27.67473345,35,26,0.040291808,0.039371439,12.48019865,95.82282613
75,314477,16670.83472,36.4,111.0857143,9.541353383,40.10590038,35,27,0.040269109,0.039351868,12.4852977,95.70818188
76,314656,16874.48917,29.6,109.446729,6.570093458,39.32849688,35,27,0.04025781,0.039342134,12.48780086,95.69585413
77,314840,17128.2175,24.6,114.9877384,9.385558583,40.99082234,35,28,0.040190952,0.039284717,12.50223864,95.68312431
78,315072,17417.29861,27.7,117.5237852,11.7826087,41.76172327,37,29,0.040073926,0.039185284,12.52627785,95.66698975
79,315242,17687.87111,26.6,111.9760684,10.54558405,40.02779288,37,30,0.039983499,0.039109446,12.54388479,95.65510719
80,315364,17904.21028,27.7,100.8234043,3.104609929,36.71243156,37,30,0.039973681,0.039101253,12.54574937,95.64654838
81,315553,18136.58083,27.4,115.094302,7.633903134,41.18854957,37,31,0.039963901,0.039093098,12.54759903,95.63323731
82,315753,18384.85972,24.6,110.7329073,6.265175719,39.8734345,37,31,0.039954157,0.039084977,12.54943476,95.61908244
83,315942,18614.80306,25.8,107.539322,1.461016949,38.91051932,37,31,0.039944445,0.03907689,12.55125743,95.60564044
84,316127,18836.36028,26.9,106.4003155,1.26340694,38.49143091,38,31,0.039934764,0.039068833,12.55306792,95.59242081
85,316303,19052.09778,26,102.1899329,2.077181208,37.11129128,38,31,0.039925112,0.039060804,12.55486711,95.57978706
86,316485,19284.98361,26.9,110.7694611,3.410179641,39.74392575,38,31,0.040179994,0.039275342,12.50455269,95.56666356
87,316675,19523.41028,26.4,113.0244713,3.611782477,40.63877039,38,32,0.040169096,0.039266031,12.50684072,95.55289881
88,316847,19773.95917,26.9,114.5808383,7.082335329,41.1179988,38,33,0.04015826,0.039256786,12.50910269,95.54038106
89,316940,19956.05167,34,70.64862637,4.383241758,26.11496456,39,33,0.040147489,0.039247609,12.51133852,95.53359013
90,317156,20170.36583,26.9,167.6507813,9.59765625,58.21369375,39,34,0.040105067,0.039211592,12.520023,95.517756
91,317250,20297.16611,27.3,111.7488673,4.919093851,40.2038178,39,35,0.040094624,0.039202758,12.52213158,95.51083819
92,317384,20494.49833,24.9,99.33916084,1.344405594,36.21822517,39,35,0.040084244,0.039193989,12.52421636,95.50094825
93,317530,20690.52861,25.1,102.2091525,0.276271186,37.18378271,40,35,0.040063667,0.039176641,12.52831661,95.4901345
94,317737,20940.86722,24.9,114.8323907,5.607969152,40.97971054,41,36,0.040053466,0.039168057,12.53033322,95.47473406
95,317976,21245.84694,24.4,116.7321519,3.586075949,41.54116633,42,37,0.040043321,0.039159531,12.53232834,95.45685219
96,318174,21514.09194,25,108.1899543,0.833333333,38.9664621,42,37,0.04003323,0.03915106,12.53430259,95.4419555
97,318321,21662.08472,26.8,142.775,1.303571429,50.53716786,42,38,0.04002319,0.039142642,12.53625665,95.43084738
98,320080,21685.9375,31.5,50.35882353,0.441176471,17.96745294,42,38,0.040013199,0.039134274,12.53819112,95.29465563
99,320364,21766.92778,30,133.7640625,6.8671875,48.02915078,42,39,0.040003256,0.039125954,12.54010671,95.27204725
100,320514,21892.01333,25.9,107.2550336,6.946308725,38.56382886,42,39,0.039993356,0.039117678,12.54200427,95.26010619
101,320719,22089.70333,26.3,164.2811189,10.2027972,57.0839021,42,40,0.039915486,0.039052801,12.55665596,95.24365413
102,320719,22154.92333,26.3,78.89166667,8.672222222,29.54822611,42,40,0.039810602,0.038965648,12.57588097,95.24365413
103,320921,22341.55306,25.6,111.9055921,3.597039474,40.11089474,42,41,0.039705643,0.038878038,12.59485591,95.22735919
104,321171,22610.50167,25.6,115.1138191,3.013819095,41.01790578,43,42,0.039657531,0.038837645,12.60349586,95.20707688
105,321315,22831.13139,25,100.2533019,0.740566038,36.58588679,44,42,0.039647876,0.03882952,12.60522394,95.19533625
106,321464,22973.69833,27.1,98.30526316,0.326754386,35.98489605,44,42,0.039638209,0.03882138,12.60695193,95.18314331
107,321672,23170.24333,27.3,113.3343023,7.154069767,40.51432326,44,43,0.039628531,0.038813222,12.60867971,95.16604638
108,321894,23430.74056,27.5,121.101676,9.920391061,43.13225503,45,44,0.03961884,0.038805048,12.61040709,95.14770106
109,321980,23622.16694,32,91.23867403,6.071823204,33.75690387,45,44,0.039609137,0.038796857,12.6121338,95.14056719
110,322189,23817.02361,27.4,117.1802778,11.24861111,41.8053425,45,45,0.039905883,0.039044819,12.55843545,95.12316731
111,322390,24066.33861,27.3,114.4025316,5.995253165,40.94702975,45,46,0.0398963,0.039036856,12.56020648,95.10634931
112,322604,24323.65389,27.9,107.740708,10.64823009,38.81794602,47,47,0.039877186,0.039020977,12.56372623,95.08835313
113,324226,24503.9175,28.7,116.4836158,10.73587571,41.58295876,47,48,0.03986765,0.039013056,12.5654763,94.94897975
114,324323,24706.13444,28.2,104.5159763,2.911242604,37.40543195,47,48,0.039858126,0.039005145,12.56722063,94.94048388
115,324446,24835.1775,25.3,100.7482639,2.708333333,36.61664271,47,48,0.039848612,0.038997242,12.56895987,94.92968581
116,324580,25001.39028,29,92.73112033,2.151452282,34.11806971,47,48,0.039839105,0.038989343,12.57069476,94.91789056
117,324725,25160.36194,25.3,95.32410072,1.539568345,34.92110827,48,48,0.039829602,0.038981446,12.57242608,94.9050905
118,324935,25390.56833,26.6,110.4337047,1.483286908,39.59566295,49,48,0.039820102,0.038973549,12.5741546,94.88648581
119,325051,25583.52611,30.5,119.9783019,1.985849057,43.88745755,49,50,0.039791595,0.038949829,12.57932976,94.8761755
120,325233,25768.56306,27,143.514218,5.604265403,50.51316682,49,51,0.039772562,0.038933972,12.58277683,94.85995131
121,325341,25949.06889,33.4,92.35632184,0.760536398,33.97761111,50,51,0.039753494,0.038918063,12.58622496,94.85028456
122,325468,26083.64944,33.4,96.76727273,4.623636364,35.35611564,50,51,0.039743945,0.038910087,12.5879499,94.83891725
123,325639,26289.30028,27,113.6453704,6.689814815,39.80973611,50,51,0.039734385,0.038902097,12.58967552,94.82355144
124,325708,26411.75389,27,98.74344569,6.634831461,36.04266105,51,51,0.039724815,0.038894092,12.59140179,94.81733681
125,325818,26567.91361,29.6,108.4594118,6.129411765,39.51880882,51,51,0.039715234,0.038886072,12.59312862,94.80741238
126,325925,26678.18167,27.1,92.49510204,5.004081633,33.98653061,51,51,0.039696041,0.038869989,12.59658357,94.79773825
127,326088,26869.87444,27.3,108.773871,8.103225806,39.29146806,51,51,0.03968643,0.038861925,12.5983115,94.782962
128,326268,27099.95611,34,126.0973783,12.12172285,44.81475843,51,52,0.039676807,0.038853847,12.60003959,94.76658869
129,326470,27332.45861,27,116.9417391,10.41449275,41.76470812,51,53,0.039667174,0.038845753,12.60176774,94.74814181
130,328898,27600.96,30.3,75.11576355,5.28817734,26.84144828,51,53,0.039599422,0.03878865,12.61385959,94.49690719
131,329064,27761.92667,28.2,96.78692661,5.377293578,34.26645642,52,53,0.039491651,0.038697154,12.63274529,94.47138869
132,329171,27958.4175,32.5,82.32487805,4.129268293,29.62393951,52,53,0.039382109,0.038603309,12.6513704,94.45285425
133,329343,28137.60722,26.6,118.681337,9.201949861,42.25374123,52,54,0.039361983,0.038585974,12.65473598,94.42531931
134,329536,28407.68611,28.1,113.7545946,8.654054054,40.67075,53,55,0.039351895,0.038577274,12.65641624,94.39451269
135,329696,28642.66333,33.1,106.6809689,9.477508651,38.54874048,53,55,0.03934179,0.038568553,12.65809456,94.37175388
136,329875,28798.20333,27.9,80.18780488,9.06097561,29.52258171,53,55,0.039331669,0.038559811,12.65977075,94.34385513
137,330048,28872.22444,25.2,98.00615385,5.365384615,35.77092615,53,55,0.039321532,0.038551049,12.66144459,94.31850831
138,330376,28949.32611,26.5,110.7814433,2.695876289,40.00207629,53,57,0.039589694,0.038780425,12.6155843,94.26162981
139,330627,29185.49222,24.9,118.2480211,4.422163588,41.97549789,54,58,0.039579953,0.038772183,12.61730791,94.22563619
140,330788,29430.6175,26,104.9385135,6.679054054,37.91715574,54,58,0.039570199,0.038763923,12.61903033,94.196981
141,330959,29627.37972,25.9,104.0400673,6.181818182,37.66253872,54,58,0.039560431,0.038755644,12.62075148,94.16836838
142,331060,29786.23611,31.1,86.01361502,4.399061033,31.78533615,54,58,0.039550648,0.038747345,12.62247121,94.14580688
143,331236,29962.60389,27.4,108.5174917,4.366336634,39.13328944,54,58,0.039540851,0.038739028,12.62418931,94.11528863
144,331462,30194.65194,27.4,156.3358974,8.323717949,54.81068974,54,60,0.039521214,0.038722335,12.6276194,94.07682075
145,331549,30323.54417,27.9,76.77453988,2.237730061,27.25753896,54,60,0.039511374,0.038713961,12.62933076,94.05827125
146,331676,30493.49333,33.9,133.0603774,6.122641509,47.44436462,54,61,0.039501519,0.038705567,12.6310394,94.0366
147,331808,30679.69611,27,108.2066456,6.80221519,38.90723956,55,61,0.039481768,0.038688722,12.63444854,94.00564481
148,331969,30892.17139,25.3,104.0217822,5.732673267,37.66001452,55,61,0.039471871,0.038680272,12.63614929,93.97601244
149,332104,31061.53556,31.5,94.06956522,2.373517787,34.44703123,55,61,0.039461959,0.038671801,12.63784769,93.94946319
150,332227,31228.26444,24.5,98.53221477,2.291946309,35.8277245,56,61,0.039452033,0.038663312,12.6395439,93.9261185
151,332374,31400.56444,32,96.98533835,4.772556391,35.41654624,57,61,0.039442092,0.038654803,12.64123815,93.89386288
152,332537,31588.2225,26.1,107.7761404,7.905263158,38.77729895,57,61,0.039432135,0.038646273,12.64293063,93.86522075
153,332659,31733.78417,31.2,98.30823529,5.003921569,35.92698078,57,61,0.039422163,0.038637722,12.64462152,93.84005706
154,332933,31863.31611,27,108.1182482,4.832116788,38.91205803,57,61,0.039412174,0.038629151,12.64631089,93.78392438
155,333018,32011.49528,33.4,85.81954545,1.995454545,31.70912636,57,61,0.039402169,0.038620558,12.64799882,93.76937881
156,333236,32205.23083,27,114.9167203,4.63022508,41.13596463,57,62,0.039392148,0.038611944,12.64968533,93.72810094
157,333462,32440.47889,26.8,112.927439,3.849085366,40.33980122,57,63,0.039372054,0.038594652,12.65305398,93.68482006
158,340583,32575.545,33.3,86.31666667,1.466666667,31.69556667,57,63,0.039301206,0.038533459,12.66478496,92.12409888
159,340887,32595.43333,27,146.0875,6.6875,51.012225,57,64,0.039291017,0.03852463,12.66645165,92.06116744
160,340950,32602.68472,27.7,105.7526316,7.131578947,38.24741579,57,64,0.039280808,0.038515778,12.66811613,92.04786838
161,341050,32651.07167,30.2,121.05125,4.14375,43.55883,57,65,0.039270578,0.0385069,12.66977859,92.0265665
162,341137,32719.81722,27.5,85.22785714,0.646428571,31.23805429,58,65,0.039260328,0.038497997,12.67143934,92.00783838
163,341286,32841.45694,33.5,99.30109489,3.239051095,36.02180985,58,65,0.039250055,0.038489068,12.67309885,91.97533738
164,341453,33027.02,26.7,101.6430508,4.108474576,36.64010576,58,65,0.03923976,0.038480111,12.67475754,91.9339685
165,341642,33326.17472,33.7,86.46804979,2.458506224,31.85669419,59,65,0.042050555,0.04123533,11.72052965,91.8869345
166,341814,33510.45917,26.7,111.6982639,8.026041667,39.90147292,60,65,0.041935568,0.04110826,11.76504076,91.84297319
167,341887,33644.72472,32.9,78.45251799,1.798561151,29.08332662,60,65,0.041915274,0.041085757,11.77299184,91.8264145
168,342018,33749.92417,29.4,101.2379562,1.97810219,36.58460292,60,65,0.041905198,0.041074575,11.77694904,91.79186294
169,342098,33814.25361,33.5,75.31866667,0.746666667,28.042268,60,65,0.041895168,0.041063439,11.78089349,91.77310506
170,342246,33886.49861,28.9,120.5285714,4.425465839,42.97879068,60,66,0.041885185,0.041052349,11.7848249,91.73525975
171,342621,33967.56694,30.4,78.912,0.68,29.274156,60,66,0.041875248,0.041041306,11.78874301,91.64081975
172,343177,34076.51556,23.2,107.7317992,1.179916318,38.66212008,60,66,0.041865357,0.041030308,11.7926477,91.50044731
173,343327,34219.93278,22.3,89.63640351,3.660087719,32.79439211,60,66,0.04185551,0.041019354,11.79653903,91.46206763
174,343483,34372.64972,26,87.91348315,3.722846442,31.96405206,60,66,0.042039868,0.041223551,11.72462585,91.42270869
175,343648,34527.75972,21.2,98.218,2.762,35.6912852,60,66,0.042029228,0.041211816,11.72871259,91.38090031
176,343825,34705.52083,24.1,103.8802575,1.036480687,37.48142318,60,66,0.042018634,0.041200127,11.73278972,91.335383
177,343952,34868.31778,23.2,92.15917603,1.853932584,33.64955431,60,66,0.042008087,0.041188484,11.73685719,91.30212706
178,344155,35083.7375,25.8,111.0578947,2.412280702,39.77261842,61,66,0.041997586,0.041176885,11.74091488,91.25023338
179,344236,35235.7175,29.6,70.33506494,2.350649351,26.31030195,61,66,0.041987131,0.041165332,11.7449626,91.229529
180,344413,35365.44167,23.3,104.5924188,0.906137184,37.69811083,61,66,0.041976724,0.041153824,11.74900008,91.18374
181,344530,35490.56111,29.7,92.584375,0.15234375,33.83559453,61,66,0.041966363,0.041142363,11.75302698,91.15355925
182,345976,35561.11139,19.2,95.365,5.025,34.3842375,61,66,0.041956051,0.041130949,11.7570429,90.7760155
183,346174,35707.05361,21.8,122.748289,0.711026616,43.84892281,61,67,0.041945786,0.041119581,11.76104755,90.72242269
184,346284,35866.03722,21.7,85.5536,3.852,31.4529568,61,67,0.041925398,0.041096986,11.76902229,90.69236
185,349459,36064.43611,22.6,52.46358792,4.555950266,18.80886519,62,67,0.041845708,0.041008445,11.80041724,89.81429788
186,349551,36211.28972,30,79.22285714,0.121428571,29.34001667,62,67,0.041740277,0.040890855,11.84230443,89.79051319
187,349699,36366.2225,24.9,81.59183099,4.085915493,29.52909239,63,67,0.041637232,0.040775747,11.88326325,89.75035275
188,349873,36573.72222,24.9,107.171028,1.08411215,38.50510125,63,67,0.041627862,0.040765287,11.88697455,89.70271838
189,350032,36779.23278,26.4,99.49831081,0.157094595,36.06401115,64,67,0.04161848,0.040754817,11.89068656,89.65960038
190,350125,36925.90139,27.8,80.19348837,1.253488372,29.71971256,64,67,0.041609086,0.040744335,11.89439979,89.63573219
191,350343,37119.76806,24.1,108.1421512,0.700581395,38.70331919,65,67,0.041599676,0.04073384,11.89811483,89.5766635
192,350531,37356.34389,30.9,140.360274,4.636986301,49.58142283,65,68,0.041590249,0.040723328,11.90183239,89.52716994
193,350684,37538.91333,24.1,102.41125,1.1328125,36.83369938,65,68,0.041580803,0.040712799,11.90555311,89.48610975
194,350866,37730.15667,23.4,105.0886364,2.721590909,37.77424432,65,68,0.041835948,0.040997577,11.80428271,89.43669369
195,351256,37825.16194,24.1,97.07058824,5.147058824,35.02358824,65,68,0.041826228,0.04098675,11.80813585,89.33118313
196,351577,37928.00667,26.5,105.0079412,3.117647059,37.68230029,66,68,0.041816546,0.040975962,11.81197694,89.24275938
197,351773,38104.80333,17,70.85142857,5.4,26.10791143,66,68,0.041806901,0.04096521,11.81580616,89.18902888
198,351932,38199.18417,21.9,87.49003559,3.768683274,31.85970356,67,68,0.041797292,0.040954495,11.81962369,89.14544138
199,352147,38385.17,13.2,115.3752381,2.45,41.14418857,67,69,0.041787717,0.040943814,11.82342978,89.08315419
200,352290,38556.53528,16.5,101.3636735,3.03877551,36.33033388,67,69,0.041778175,0.040933166,11.82722482,89.04186644
201,352483,38737.12917,18.4,107.1965015,3.358600583,38.37533878,68,69,0.041768661,0.040922548,11.83100929,88.98640056
202,352687,38847.08694,18.4,109.4342183,0.759587021,39.17318378,69,69,0.041759175,0.040911958,11.83478365,88.92819806
203,352901,39061.29028,15.1,105.4057143,3.185714286,37.81853286,69,69,0.041749715,0.040901394,11.83854848,88.86773456
204,353043,39238.3175,26,99.2587156,2.740825688,35.99756422,69,69,0.041730861,0.040880336,11.84605223,88.82809388
205,353195,39357.02444,17.3,96.47298578,3.440758294,35.05349479,69,69,0.041721463,0.040869837,11.84979268,88.78949169
206,353346,39508.92667,26.8,77.5994429,0.590529248,28.30328106,70,69,0.04171208,0.040859355,11.85352659,88.75164375
207,353537,39686.56194,18,98.082,2.925,35.44197167,70,69,0.04170271,0.040848886,11.85725478,88.70307531
208,353705,39823.43194,28,85.9245614,2.969298246,31.41516316,70,69,0.04169335,0.040838428,11.86097817,88.66013881
209,353854,39917.56889,18.8,90.24555556,3.07037037,32.87960407,70,69,0.041683996,0.040827978,11.86469768,88.6225675
210,354010,40063.56194,26.4,115.2631579,0.004385965,41.36074123,70,70,0.041674647,0.040817533,11.86841409,88.58357319
211,354189,40174.21222,17.4,102.5638889,2.708333333,36.86064201,71,70,0.041665298,0.040807089,11.87212816,88.53918675
212,355244,40302.43556,20.2,126.5630435,2.277173913,45.1182163,71,71,0.041655948,0.040796646,11.8758406,88.28425006
213,355410,40399.5025,26.5,97.8562069,2.675862069,35.48099655,72,71,0.041646593,0.040786199,11.87955211,88.246092
214,355530,40520.36028,23.4,70.06491228,6.410526316,25.66453614,72,71,0.041571335,0.040702251,11.90927753,88.22010588
215,355735,40665.49389,16,104.1161972,4.85915493,37.25294577,72,71,0.041465522,0.04058465,11.95058006,88.17257256
216,355953,40789.11444,19.2,141.127027,1.351351351,49.61204955,72,72,0.041355989,0.040463533,11.99263955,88.12354363
217,356052,40879.795,19,69.09322034,4.779661017,25.56537542,72,72,0.041243668,0.040339727,12.03543673,88.10036356
218,356275,40987.32917,21.3,122.7333333,1.106060606,43.44727879,72,73,0.04122313,0.040317091,12.04329582,88.051814
219,356658,41146.92694,17.4,97.8226601,1.972906404,35.28246847,73,73,0.041202597,0.040294451,12.05117925,87.973534
220,356837,41295.13833,20.2,93.25963303,3.972477064,33.78036193,73,73,0.041192339,0.040283135,12.05512974,87.93743406
221,357011,41438.28139,20.1,101.0283828,3.117161716,36.37391848,73,73,0.041182091,0.040271826,12.05908577,87.90262669
222,357098,41568.64222,26.4,61.845,4.739285714,23.09209929,74,73,0.041561846,0.040691682,11.91300606,87.88532463
223,357257,41671.98028,22.4,95.33782772,0.640449438,34.55077004,75,73,0.041552334,0.040681092,11.916739,87.85387225
224,357438,41819.52861,20.6,102.8325503,1.446308725,36.88316007,75,73,0.041542798,0.040670479,11.92047671,87.81832294
225,357602,41980.14778,22.3,97.0335689,2.27385159,35.13234134,75,73,0.041533237,0.040659843,11.9242195,87.78633525
226,357731,42121.34667,28.9,71.18259109,3.603238866,25.87998988,76,73,0.041523649,0.040649182,11.92796764,87.76131569
227,357828,42209.03917,28.7,75.71566265,3.072289157,28.05577831,76,73,0.041514035,0.040638496,11.93172136,87.74258113
228,358009,42296.00389,21.2,106.8628319,2.278761062,38.19015708,77,73,0.041504392,0.040627783,11.93548088,87.70779525
229,358173,42417.55833,23.1,88.55454545,3.369318182,32.21113352,77,73,0.04149472,0.040617043,11.93924638,87.67646094
