date,vhc_totalMile,Cumulative capacity,Ambient_Temp,MeanCurrent,Temp_offset,MeanPower,deep_char,FastChgNum,Rohm,Rp,Cp,Target
47,176507,8103.481944,24.7,132.1205128,3.929487179,46.01436282,34,43,0.037546285,0.036776981,12.31817523,89.7677712
48,176640,8207.882778,20.1,132.1237354,0.188715953,46.619707,35,44,0.037560831,0.036790417,12.31106911,89.76263233
49,176764,8385.563056,20,101.9120332,1.163900415,37.17778672,36,44,0.037589495,0.036817096,12.29683568,89.7578538
50,177021,8619.9975,20.6,116.5290323,1.338709677,41.48926452,36,46,0.037610165,0.036843293,12.28380521,89.74798733
51,177195,8663.298056,25.3,107.1518072,1.131024096,38.19208735,36,46,0.037620229,0.036856094,12.27725951,89.741335
52,177332,8862.524722,24.8,101.6484848,0.11038961,37.17784935,37,46,0.037630088,0.036868667,12.2706937,89.73611233
53,177572,9125.000833,26.7,118.8514107,1.570532915,42.35360909,39,47,0.03764914,0.036893077,12.25750431,89.72699413
54,177749,9369.364722,26.4,120.9813456,7.148318043,42.9861841,41,48,0.037658318,0.036904897,12.25088256,89.72029373
55,177985,9683.543611,28.9,119.3626866,2.317910448,42.38581851,44,50,0.037675964,0.036927748,12.23759061,89.71139053
56,178238,9986.126389,31.8,115.3052632,6.65037594,38.64092782,45,51,0.037700676,0.036960061,12.21754975,89.7018832
57,178318,10080.28333,27.6,72.27700422,1.58649789,25.13681013,46,51,0.037708459,0.036970324,12.21084686,89.6988846
58,178487,10332.13222,23.6,111.8885621,1.302287582,40.2302366,47,52,0.03772338,0.036990123,12.19741457,89.69256173
59,178713,10582.06139,23.5,118.1317073,1.410060976,42.06694634,49,53,0.03773053,0.036999673,12.19068757,89.6841304
60,178913,10825.9675,29.8,163.9970588,0.330882353,55.92012353,49,54,0.037744246,0.037018114,12.17721729,89.67669233
61,178935,10870.09083,26.8,98.32170819,0.421708185,35.81843345,50,54,0.037750826,0.037027019,12.17047602,89.67587413
62,179123,11087.89278,28.2,103.0752778,1.418055556,36.99943778,51,54,0.03775723,0.037035725,12.16373194,89.66890153
63,179313,11345.23333,27.8,124.7137457,3.003436426,44.35186976,52,55,0.037769533,0.037052568,12.15023894,89.66187193
64,179493,11582.37083,24.9,142.7161905,4.530952381,50.11501048,53,56,0.037775445,0.037060718,12.14349173,89.6552278
65,179703,11848.33639,31,124.9634783,3.769565217,41.95816696,55,57,0.037786817,0.037076511,12.12999966,89.64749473
66,179706,11890.82,31,142.6516484,3.120879121,49.87067692,55,58,0.037792287,0.037084166,12.12325605,89.6473844
67,179799,12037.74972,29.6,111.0061644,4.776450512,39.9835589,56,59,0.037802824,0.037099025,12.10977647,89.64396607
68,179974,12282.65389,31.8,185.4844828,6.775862069,62.37365517,57,60,0.037807899,0.037106239,12.10304159,89.63754487
69,180008,12330.49278,28.2,116.4311897,4.689710611,41.65750579,58,61,0.037835885,0.037146835,12.06273118,89.63629733
70,180247,12611.35944,30.3,120.93769,4.182370821,43.02553131,60,62,0.037910599,0.037267129,11.91705277,89.6275496
71,180415,12861.55528,26.6,84.62766885,0.675381264,29.88972985,62,62,0.037935524,0.037316032,11.84560296,89.62141387
72,180618,13051.89833,27.7,118.6232082,4.723549488,42.4017471,63,64,0.037941206,0.037328492,11.82626727,89.61401393
73,180776,13199.02222,29.1,112.2231579,2.043859649,40.38727333,64,65,0.037943006,0.037332577,11.81983534,89.60826473
74,180901,13414.00306,24.6,116.3380165,0.376033058,42.3626,64,66,0.037946472,0.037340652,11.8069909,89.60372247
75,180942,13475.83,27,84.44827586,0.4,31.74521517,65,66,0.037840173,0.037153196,12.05603267,89.6022338
76,181152,13659.94972,25.8,99.32668329,1.103491272,35.52926683,67,66,0.037844361,0.037159452,12.04934058,89.59461767
77,181317,13890.39139,29.4,102.5723022,0.381294964,37.05752446,68,66,0.037848453,0.037165607,12.04265513,89.58864367
78,181499,14100.26222,26,134.2985366,2.168292683,47.54547024,68,67,0.037852452,0.037171665,12.0359765,89.5820642
79,181718,14366.37639,26.9,120.5021898,2.397810219,43.00945474,69,69,0.037863908,0.037189287,12.01598308,89.5741606
80,181930,14610.06389,28.4,184.9163934,8.713114754,62.11317869,70,70,0.037867555,0.037194986,12.0093332,89.56652313
81,181967,14660.815,29.6,123.3527027,2.283783784,43.09687793,70,71,0.037871119,0.037200603,12.00269085,89.56519153
82,182146,14909.98833,29.6,151.3134328,10.58955224,50.59237313,71,72,0.037881329,0.037216984,11.98281022,89.55875487
83,182180,14955.78194,27.3,116.341195,3.902515723,41.61593585,72,73,0.037884578,0.037222295,11.9761991,89.55753327
84,182376,15206.63472,24.9,104.3619681,0.381648936,37.04208191,74,73,0.037887752,0.037227535,11.96959589,89.55049733
85,182583,15452.59278,26.6,154.7712329,0.554794521,52.81467397,74,74,0.037890852,0.037232706,11.96300058,89.54307767
86,182590,15488.16806,24.9,101.5357143,1.092436975,37.06132899,75,74,0.037893879,0.03723781,11.95641316,89.54282693
87,182858,15752.79583,24.4,120.5282282,2.015015015,42.85052823,78,76,0.037899723,0.037247824,11.94326189,89.53323753
88,183056,16012.51278,25,107.803876,0.746124031,38.9930938,79,77,0.037905293,0.037257592,11.93014184,89.52616413
89,183371,16197.62833,26.5,112.9198276,1.681034483,40.11796724,81,78,0.037913157,0.037271815,11.91051979,89.51493
90,184662,16244.45528,26.5,114.0393939,2.045454545,40.82313636,81,81,0.03792278,0.037290048,11.88446413,89.46911227
91,184896,16257.30444,26.5,121.6023256,7.476744186,43.33813023,81,82,0.03792504,0.037294487,11.87796902,89.46084373
92,185062,16290.90333,26.1,87.925,0.428571429,32.51229643,81,83,0.037929393,0.03730323,11.86500094,89.45498447
93,185269,16381.62472,25.9,115.5284483,3.989224138,41.34509483,82,85,0.037933532,0.037311804,11.85206186,89.44768567
94,185496,16603.94028,26.3,166.7971698,6.301886792,56.85575,83,86,0.037948139,0.037344645,11.80057816,89.43969153
95,185526,16671.33556,26.3,107.4172269,3.697478992,38.98777269,84,86,0.037963922,0.037387015,11.73040765,89.4386358
96,185683,16852.45083,31.4,139.1860759,7.14556962,47.01360506,84,87,0.037975883,0.037427511,11.66075918,89.43311527
97,185763,16932.03917,28.4,126.8015464,1.239690722,43.74798866,85,88,0.037985228,0.037467307,11.59142787,89.43030227
98,185839,17065.97972,25,84.97864078,0.604368932,31.67046942,86,89,0.037996763,0.037529389,11.48448591,89.42763233
99,186071,17281.08194,27.1,103.2444828,1.025862069,37.16802621,87,90,0.037997981,0.037536798,11.47188495,89.41948987
100,186262,17495.69472,27.3,117.5511111,4.796825397,41.95836603,88,91,0.037949765,0.037348611,11.79417156,89.4127952
101,186451,17727.06556,27.5,174.5227273,7.053030303,59.01724394,89,92,0.037951349,0.03735255,11.78777093,89.40617913
102,186459,17764.25556,27.5,107.9613636,4.369318182,39.11308106,90,92,0.037952894,0.037356464,11.78137611,89.40589907
103,186683,18027.78806,27.4,119.3850993,4.759933775,42.5768702,92,93,0.037955866,0.037364222,11.76860321,89.39806927
104,186866,18272.51556,29.9,121.4242991,3.252336449,40.53178785,93,94,0.037957296,0.037368068,11.76222482,89.39168233
105,186915,18337.99972,30.3,122.4596552,3.90862069,43.59850966,93,95,0.03795869,0.037371894,11.75585162,89.38997367
106,187099,18567.74444,27.7,116.8291262,5.632686084,41.77930647,94,96,0.037960049,0.037375701,11.74948347,89.38356387
107,187294,18845.08,27.7,148.8530612,5.790816327,51.55688469,95,98,0.037962664,0.037383261,11.73676166,89.37678207
108,187328,18904.40139,30.1,103.3273196,3.146907216,37.88046753,95,98,0.037965149,0.037390755,11.72405798,89.37560087
109,187467,19087.36917,27,142.1259259,7.333333333,49.73515,95,100,0.037967512,0.037398192,11.71137087,89.37077587
110,187467,19129.92444,27,86.25126582,4.914556962,32.37956519,96,100,0.037968649,0.037401892,11.70503303,89.37077587
111,187711,19364.44667,30.9,91.856621,0.885844749,32.50536644,99,100,0.037970842,0.037409257,11.69236789,89.36232267
112,187871,19629.38722,28.7,153.7,6.905405405,53.09526757,99,102,0.037972931,0.037416583,11.6797157,89.35679153
113,187924,19716.24667,30.9,110.4742138,4.487421384,40.0068566,99,104,0.037974922,0.037423875,11.66707528,89.35496153
114,188124,19932.37,25.4,148.0584416,6.857142857,50.42473117,99,106,0.037977742,0.037434767,11.64813465,89.34806607
115,188130,19968.59528,28.2,103.2515556,4.588888889,37.73908178,100,106,0.037978641,0.037438388,11.64182601,89.34785947
116,188290,20149.3125,25.3,140.4958621,3.631034483,49.21693724,100,107,0.037979522,0.037442006,11.63551964,89.34235553
117,188314,20218.81139,27.1,86.02075472,0.446540881,32.15454025,101,107,0.037980385,0.037445622,11.62921541,89.34153093
118,188517,20400.23,26.4,82.24569536,0.092715232,29.1868479,102,107,0.03798123,0.037449236,11.62291319,89.33456613
119,188670,20609.10889,26.6,105.9657795,0.754752852,38.42369506,103,107,0.03798206,0.037452849,11.61661286,89.32932933
120,188875,20873.93667,27,144.7640884,4.05801105,50.59012873,103,109,0.037983672,0.037460076,11.60401732,89.3223304
121,188910,20968.62389,27,88.99388889,0.283333333,33.17697944,104,109,0.037984457,0.037463691,11.59772189,89.3211376
122,189130,21158.27472,27,121.9413374,4.761398176,43.3187848,106,110,0.037985986,0.037470925,11.58513512,89.3136548
123,189302,21394.35361,27.1,116.6753363,3.955156951,41.77486906,107,111,0.037986732,0.037474546,11.5788435,89.30782347
124,189498,21568.50306,27.3,116.8182724,4.53820598,41.77741229,108,112,0.037987466,0.037478169,11.57255287,89.3012002
125,189720,21840.99139,27,160.6012987,6.37012987,54.8359961,108,114,0.0379889,0.037485427,11.55997396,89.2937288
126,189750,21892.66472,27,106.0987654,4.117283951,38.51467366,109,114,0.037989601,0.037489062,11.55368535,89.2927218
127,189923,22093.27472,28.7,163.6393617,7.420212766,55.85775957,109,115,0.037990292,0.037492702,11.54739706,89.28692807
128,189929,22141.59028,28.7,106.6367876,4.911917098,38.97161813,109,115,0.037990974,0.037496346,11.54110892,89.28672753
129,189996,22232.95111,32.2,59.93333333,1.111111111,22.43626402,110,115,0.037991647,0.037499995,11.53482073,89.2844904
130,190136,22383.58222,29.2,113.9233677,5.542955326,40.83578797,111,116,0.037992312,0.037503648,11.52853229,89.279828
131,190343,22647.69444,27.6,118.1772436,5.328525641,42.18920929,112,117,0.037994259,0.037514644,11.50966309,89.27296667
132,190542,22927.77056,25.6,107.822963,4.412962963,38.9850237,113,118,0.037995523,0.037522004,11.49707794,89.26641073
133,190734,23141.51389,25.9,112.9946708,1.728840125,40.42577022,114,119,0.037996146,0.037525693,11.49078291,89.26012727
134,190937,23390.74194,26.1,131.5943478,3.989130435,46.42514174,115,120,0.037999178,0.03754423,11.45927314,89.25353427
135,191136,23631.29972,29.7,111.6379061,2.341155235,40.17166606,117,122,0.038015534,0.03766802,11.24844706,89.24712813
136,191338,23867.165,30.1,102.5067901,1.884259259,36.63005154,118,124,0.038021476,0.037768283,11.06462991,89.24069113
137,191476,24065.89306,27.2,109.2335821,4.307835821,39.43889664,119,124,0.038021449,0.037771631,11.05798683,89.23633653
138,191668,24350.73,30.3,96.6859375,3.317708333,35.73278646,120,128,0.038001512,0.037559157,11.43400942,89.23034347
139,191902,24656.31083,29.3,83.32701422,1.670616114,31.06884739,122,132,0.038004312,0.037577902,11.40233898,89.22315693
140,192180,24913.11028,29.9,89.62302632,1.01754386,31.55065197,124,133,0.038005928,0.037589183,11.38328058,89.21481693
141,192361,25128.58639,27.9,117.2302632,4.523026316,42.15886118,124,134,0.038006455,0.037592948,11.37691768,89.2095226
142,192580,25252.05139,27.9,108.2857143,2.738095238,39.44445714,124,137,0.038008503,0.037608013,11.3514122,89.20328427
143,192743,25302.31472,26.5,131.2789474,2.221052632,46.71663789,124,139,0.038009487,0.037615545,11.33862571,89.1987766
144,192972,25448.72917,24.9,140.7115385,2.480769231,49.16311667,124,142,0.03801182,0.037634353,11.30655631,89.19266787
145,193129,25612.10778,31.2,168.3875,4.576923077,57.44092885,125,143,0.0380127,0.037641859,11.29368589,89.18865007
146,193166,25688.58667,25.9,110.4891051,2.708171206,39.90717549,126,143,0.038013129,0.037645608,11.28724147,89.1877252
147,193363,25926.27056,27.4,116.6282051,3.139423077,41.68491346,127,145,0.038013962,0.037653095,11.27433426,89.18295373
148,193565,26168.79139,27.9,118.5945763,2.462711864,42.23157593,127,146,0.038014367,0.037656833,11.26787151,89.17835113
149,193767,26435.4875,27,160.2580357,6.736607143,54.88811339,128,147,0.038015153,0.037664296,11.25492788,89.174075
150,193837,26547.53444,28.7,97.47190476,2.669047619,35.82613571,129,148,0.038016271,0.037675454,11.23546753,89.17267527
151,194022,26736.80917,25.3,113.2683007,1.955882353,40.63778039,130,149,0.038016626,0.037679161,11.22896886,89.16919313
152,194214,26963.01889,24.5,154.7922078,2.967532468,53.2455026,130,150,0.038016972,0.037682863,11.22246425,89.16593013
153,194238,27008.03389,24.5,99.14736842,1.640350877,36.34227325,131,150,0.038017309,0.037686557,11.2159537,89.1655484
154,194583,27181.37194,27,85.12442748,0.507633588,31.62314809,133,151,0.038018553,0.037701253,11.18985237,89.15503233
155,194827,27395.9775,27.5,170.7485714,4.478571429,57.79876,135,152,0.038019368,0.037712177,11.17021463,89.14909727
156,194834,27435.91444,29.8,106.4251908,2.812977099,38.57403053,136,152,0.038019616,0.037715796,11.16365706,89.148927
157,195064,27711.11861,26.8,148.8269231,0.66025641,51.43290256,137,153,0.038020074,0.037722999,11.15052467,89.1422986
158,195065,27743.74361,26.8,116.0138889,2.152777778,42.32657037,137,154,0.038020282,0.037726581,11.14394992,89.142253
159,195108,27809.97861,28.2,88.20074627,0.220149254,33.0302,137,154,0.038020653,0.037733702,11.13078365,89.141428
160,195321,28043.15694,28.9,110.4148,2.144,39.8682808,138,156,0.038021091,0.037744266,11.11099283,89.1350648
161,195528,28292.8875,27.2,94.62372372,1.636636637,34.25025255,139,158,0.038021429,0.037758108,11.0845302,89.12876713
162,195809,28558.73333,29.1,72.58189845,2.408388521,25.69592826,141,159,0.038021481,0.037764913,11.07126823,89.12214207
163,201498,28763.00333,26.8,79.17142857,1.261904762,29.89743333,141,159,0.038021325,0.037778258,11.04468666,88.95164113
164,201639,28780.645,33.3,94.88148148,1.666666667,35.15122593,141,159,0.038019212,0.037809869,10.97790702,88.94577353
165,201855,28788.84861,27,89.72820513,0.871794872,31.68684615,141,159,0.038018857,0.037812881,10.97120232,88.93692613
166,202136,28843.01472,30.2,100.1135135,1.716216216,36.72192703,141,163,0.038021228,0.037781536,11.03802967,88.92702567
167,202305,28927.38444,27.5,162.1806122,4.239795918,55.45501224,142,165,0.038020959,0.037788016,11.02470188,88.9221848
168,202322,28980.9675,29.7,102.3115789,2.039473684,37.38490632,143,165,0.038020787,0.037791218,11.01803105,88.92122047
169,202426,29112.475,26.7,106.299359,1.727564103,38.90702564,143,165,0.03802059,0.037794394,11.01135561,88.91857407
170,202559,29245.01583,28.2,110.0223404,1.510638298,38.29866277,143,166,0.038020117,0.037800665,10.99799073,88.9114832
171,202587,29298.36389,32.6,117.2441176,3.202205882,42.33854044,143,167,0.038019842,0.037803761,10.99130112,88.91079527
172,202694,29414.46583,26.7,106.0445946,1.842342342,38.56773018,143,167,0.037186514,0.037553433,12.07851188,88.90862507
173,202794,29554.15583,33.7,116.8833333,4.166666667,42.37469394,143,168,0.03698758,0.037337387,12.15885541,88.9039782
174,202908,29671.35417,29.4,142.8318841,1.456521739,49.91075362,143,169,0.036790493,0.03712381,12.2393453,88.9017126
175,203038,29771.82056,26.5,158.2341772,1.626582278,54.29318734,143,170,0.036594945,0.036912661,12.31988614,88.89683093
176,203043,29807.86417,26.5,117.2,2.206521739,42.87191739,143,171,0.036541873,0.036855515,12.34183759,88.89663893
177,203195,29909.20556,33.5,115.5137725,3.98502994,41.78587725,144,172,0.036471295,0.03677963,12.37108856,88.89080173
178,203291,30003.56306,30.3,109.6106061,1.333333333,39.31359545,144,172,0.037168348,0.037533691,12.08580889,88.88859827
179,203879,30138.57028,21.2,57.89207317,2.18597561,21.74275061,145,173,0.037132065,0.037494266,12.10040718,88.8694608
180,204070,30258.0175,21.2,87.08534799,1.765567766,31.71415201,146,173,0.037113947,0.037474585,12.10770842,88.86343713
181,204328,30459.04056,26,175.9412698,0.833333333,59.58594921,147,174,0.037095846,0.037454923,12.11501103,88.85405513
182,204347,30499.87139,21.8,108.1126866,0.404850746,38.99003321,148,174,0.037077762,0.037435282,12.12231504,88.8533642
183,204548,30697.88139,21.7,128.0354839,0.558064516,44.7343871,148,175,0.037059693,0.037415662,12.12962041,88.84705087
184,204556,30759.83083,21.7,86.54246575,0.157534247,32.48686644,149,175,0.037041641,0.037396062,12.13692715,88.84676407
185,204759,30941.25389,23.1,97.2943299,0.715206186,34.90779691,150,175,0.037023605,0.037376483,12.14423524,88.8413708
186,204937,31177.33278,23.2,88.89603399,0.301699717,32.23184391,151,175,0.037005584,0.037356925,12.15154466,88.83712907
187,205155,31430.32306,25.8,94.75681818,1.450757576,31.69461061,152,175,0.036969591,0.037317869,12.16616746,88.82949193
188,205176,31480.76139,26,95.65396825,0.420948617,34.68070952,153,175,0.036951617,0.037298372,12.17348076,88.8284484
189,205358,31682.43861,23.3,139.3227273,2.122159091,49.13113011,153,176,0.036933658,0.037278895,12.18079526,88.8222116
190,205561,31914.89083,24.1,116.3152542,1.788135593,41.70205706,155,177,0.036879868,0.037220587,12.20274508,88.81614893
191,205792,32105.84528,22.6,132.2636364,2.233766234,46.79364416,155,178,0.036861967,0.037201192,12.21006357,88.81018107
192,205841,32220.63111,23.5,88.77478261,0.508695652,33.28910435,156,178,0.036844079,0.037181816,12.2173829,88.8077978
193,206030,32345.0225,23,103.8135135,0.189189189,37.85578919,156,179,0.036808342,0.037143125,12.23202382,88.80225213
194,206263,32390.67639,25.7,139.7732719,2.306451613,49.20482581,156,180,0.036772656,0.037104514,12.24666738,88.7951226
195,206448,32588.47444,25.2,154.6086957,0.744565217,53.40892065,156,181,0.036754831,0.037085237,12.25398993,88.7897464
196,206455,32633.72,25.2,89.60917431,0.433486239,33.2280844,157,181,0.036737017,0.037065981,12.26131282,88.7894116
197,206616,32790.5575,21.2,117.5213483,6.685393258,41.11738876,157,182,0.036719216,0.037046744,12.26863585,88.7849278
198,206851,32986.6275,25.1,109.6063492,0.834920635,39.29915714,158,186,0.03663039,0.036950866,12.30524666,88.7772018
199,208330,33236.76222,21.7,106.0223176,1.525751073,38.63143777,159,188,0.03655955,0.036874542,12.3345216,88.74397667
200,208561,33458.7275,21.1,145.5454148,2.320960699,50.93498166,160,189,0.036453685,0.036760716,12.37839776,88.73613953
201,208765,33721.01417,22,139.3603896,1.178571429,48.89215909,161,190,0.03607098,0.036351275,12.53854366,88.7307866
202,208792,33797.37833,25.2,87.6,1.36416185,32.79297457,162,190,0.035883985,0.036152091,12.61776753,88.7303122
203,208946,33955.18056,22.3,135.9149533,0.855140187,47.88035888,162,191,0.035700702,0.035957308,12.69604698,88.72480487
204,208966,34009.67889,22.3,104.370297,0.534653465,38.54171089,162,191,0.035553766,0.035801532,12.75916705,88.7244324
205,209199,34228.02333,22.7,115.9003378,1.709459459,41.531275,163,192,0.035521488,0.035767364,12.7730674,88.7156592
206,209601,34655.6525,22.9,142.4355556,3.108888889,49.97813644,164,195,0.036383402,0.0366853,12.40761773,88.7036064
207,209845,34924.38056,22.2,99.77302799,1.024173028,35.72640509,166,195,0.036348361,0.036647742,12.42221581,88.6952964
208,210089,35188.34528,24,146.832973,1.851351351,51.18586,167,196,0.036330868,0.036629002,12.42951138,88.68593247
209,210110,35277.13944,24,81.64831461,0.199438202,30.71787022,168,196,0.036313394,0.036610289,12.43680443,88.68532707
210,210322,35453.64083,23.8,123.680531,1.013274336,44.1265385,168,197,0.036295938,0.036591603,12.4440948,88.67651267
211,210549,35708.85417,24.1,138.9564626,1.5,48.85515034,169,198,0.036243692,0.036535708,12.46594809,88.66621187
212,210575,35781.29833,26.1,87.16111111,0.287037037,32.6474216,170,198,0.036226319,0.036517132,12.47322598,88.66484207
213,210792,35984.58,24.8,114.6556075,0.838785047,41.44927897,170,200,0.036174328,0.036461577,12.49503746,88.65530253
214,210978,36180.52583,23.4,84.51825397,0.928571429,31.17239206,171,201,0.036139782,0.036424688,12.50955816,88.64700407
215,211057,36245.15917,18.5,68.6797619,4.392857143,25.8289881,172,201,0.036122545,0.036406288,12.51681186,88.64316573
216,211245,36366.74972,15.8,87.43783784,4.22972973,31.44372432,173,201,0.036105332,0.036387919,12.52406082,88.63454787
217,211442,36408.74972,16.8,92.04054054,3.124324324,33.26543892,174,201,0.036088143,0.036369582,12.53130483,88.62512227
218,211668,36592.63528,17,83.86648794,1.587131367,30.16638257,175,201,0.036053843,0.036333001,12.54577709,88.61428127
219,211870,36816.21,13.2,102.6446565,2.120229008,37.12459084,175,201,0.036036732,0.036314758,12.5530049,88.6044242
220,212082,37062.21417,14.8,107.8682274,2.309364548,38.7212592,176,201,0.03598556,0.036260228,12.57465229,88.593877
221,212288,37222.82,15.2,94.21764706,2.053633218,34.32419585,177,201,0.035968559,0.036242118,12.58185539,88.583361
222,212398,37387.24556,20,56.72350427,5.057692308,21.34057179,178,201,0.035917726,0.036187996,12.60342409,88.5778536
223,212611,37551.57917,21.2,123.3890295,0.873417722,43.75884684,178,202,0.035867161,0.036134192,12.62492783,88.56610087
224,212818,37759.02306,17.2,164.3666667,3.03030303,55.73645909,179,203,0.035850368,0.03611633,12.63208017,88.55573893
225,212882,37835.16722,17.2,95.45526992,0.854755784,34.31243907,181,204,0.035816877,0.03608072,12.64635977,88.55208747
226,213058,38054.71556,18,106.6837736,1.047169811,38.64739811,182,204,0.03580018,0.036062972,12.65348648,88.5437452
227,213247,38221.40861,18.8,80.44910714,1.668154762,29.17648542,184,204,0.035766886,0.036027592,12.66771236,88.53292813
228,213436,38390.27167,17.2,112.6677524,0.213355049,40.45758664,185,205,0.03575029,0.036009961,12.67481101,88.52262733
229,213540,38540.59639,17.5,97.01986301,3.558219178,35.73195137,185,205,0.035733726,0.03599237,12.68189982,88.51735453
