date,vhc_totalMile,Cumulative capacity,Ambient_Temp,MeanCurrent,Temp_offset,MeanPower,deep_char,FastChgNum,Rohm,Rp,Cp,Target
32,232861,6468.504167,21.7,68.54059829,0.459401709,25.11276752,30,5,0.047644514,0.046664724,9.743685564,95.27333138
33,233039,6704.537222,21.7,107.6967742,1.237903226,37.83989113,30,5,0.047625341,0.046648176,9.748778393,95.25625375
34,233258,6933.858611,22.5,66.19658936,0.824010914,23.69785307,33,6,0.047568093,0.046599136,9.764116607,95.23522844
35,233590,7364.549444,20.1,66.25123626,2.559065934,23.73865948,35,7,0.047530259,0.046567012,9.774350124,95.20332519
36,233892,7745.095556,22.5,58.19350993,2.427152318,20.94653325,36,8,0.047055396,0.046189391,9.917977458,95.17427494
37,234219,8106.447222,22,69.06952247,1.547752809,24.73299284,38,8,0.046881847,0.046062023,9.985988864,95.14278863
38,234437,8383.298056,24.1,157.1656566,5.47979798,54.84872929,38,9,0.046725484,0.045939038,10.04174795,95.12178019
39,234584,8543.187222,23.3,63.79941263,1.765051395,22.99071468,39,9,0.046709578,0.045926196,10.04717754,95.10760619
40,234821,8863.603333,24.7,64.56646796,1.402384501,23.26401073,40,9,0.046693608,0.045913255,10.05259206,95.08474138
41,234992,9119.060833,27.6,137.0169492,7.012711864,48.64687881,40,10,0.046677572,0.045900214,10.05799384,95.06823425
42,235132,9290.331944,24.5,62.46300485,1.177705977,22.6415063,41,10,0.046661469,0.045887075,10.06338514,95.05471369
43,235384,9608.353333,25.8,84.14446429,2.953571429,30.12559946,43,10,0.047401479,0.046459315,9.809659456,95.03036344
44,235612,9939.440833,22.3,64.00580153,0.817557252,23.0836945,44,10,0.047383704,0.046444657,9.81458085,95.00831794
45,235834,10228.77361,20.2,62.61551095,3.606751825,22.85308431,45,10,0.047366114,0.046430201,9.819460441,94.98683981
46,236170,10535.53611,21.7,128.8932584,1.02247191,46.03520899,45,11,0.047348718,0.046415955,9.824295217,94.95430906
47,236289,10656.15694,20.2,67.92183908,4.081417625,24.7617705,46,11,0.047331524,0.046401922,9.829082901,94.94278119
48,236641,11083.71056,21.7,64.76635389,1.901474531,23.17415228,50,13,0.047281213,0.046361132,9.843148296,94.90866231
49,236912,11427.83639,22.1,64.60015106,2.33081571,23.30239834,51,13,0.04726488,0.046347974,9.84773492,94.88237519
50,237241,11822.70583,22.3,65.1813986,4.624475524,23.28272336,54,14,0.047217183,0.046309772,9.861186086,94.85044
51,237544,12211.09639,20.1,67.32185714,2.935,24.17984971,56,14,0.047201704,0.046297436,9.865568112,94.82100781
52,237795,12560.33611,20,65.77378049,3.850609756,24.08357785,57,15,0.047171321,0.046273294,9.874187111,94.79661225
53,238016,12782.64833,21.1,159.6,3.676470588,55.26109412,57,16,0.047156397,0.046261461,9.878428801,94.77511806
54,238194,12804.53861,20.6,60.42027027,2.695945946,21.7538973,58,16,0.047141638,0.046249769,9.882629498,94.757806
55,238542,12981.66222,22.1,77.20176,0.0216,27.62264896,60,17,0.047106088,0.046224974,9.897208632,94.72393481
56,238776,13309.00861,24.8,64.0433121,1.962579618,23.17185987,61,17,0.047088888,0.046212945,9.904269923,94.70114675
57,239099,13700.22,26.7,66.89277457,0.818641618,24.00295535,63,17,0.04703902,0.046177787,9.924639808,94.66967519
58,239384,14085.55639,26.4,69.22327448,1.898876404,24.92915409,64,18,0.047006831,0.046154759,9.937620684,94.64189113
59,239678,14472.82278,26.7,82.91789668,3.000922509,29.80988192,66,19,0.046975193,0.046131804,9.950192726,94.61321544
60,239966,14873.16972,27.3,71.15283019,0.492743106,25.4841029,71,19,0.046912838,0.046085532,9.974328297,94.58511131
61,240103,15113.23333,31.8,128.0077519,7.798449612,45.86495504,71,20,0.046897339,0.046073815,9.980187897,94.57173775
62,240286,15320.79722,27.6,71.34417476,0.254854369,25.56656699,72,20,0.046866353,0.046050148,9.991736261,94.55386938
63,240526,15651.63083,23.6,195.7725806,4.943548387,66.79728226,73,21,0.046850845,0.046038186,9.997434897,94.53042713
64,240566,15726.04333,23.6,77.8789272,2.591954023,28.15125556,74,21,0.046835316,0.046026133,10.00308927,94.52652013
65,240782,16013.20694,23.6,169.7202703,3.709459459,58.82911486,74,22,0.046819758,0.046013985,10.00870354,94.50541444
66,240871,16125.72278,23.5,69.28601036,1.711571675,25.05147876,75,22,0.046804164,0.046001741,10.01428161,94.49671619
67,241229,16568.59778,23.8,66.96661829,1.620464441,24.02238331,78,23,0.046772847,0.045976959,10.02534334,94.46171694
68,241479,16919.34167,26.3,175.3789474,8.197368421,59.45275789,79,24,0.046757116,0.045964419,10.03083358,94.43726613
69,241541,17017.35972,26.3,69.385,1.216176471,24.89517691,81,24,0.046741329,0.045951779,10.03630084,94.43120113
70,243710,17226.97917,27.7,72.99007874,2.222047244,26.20673969,82,24,0.046645296,0.045873838,10.06876808,94.21874431
71,243861,17501.46556,30.3,118.5842975,3.847107438,41.43549752,82,25,0.046235291,0.045530773,10.19945533,94.20393556
72,243981,17660.97028,26.6,57.78337875,0.602179837,20.7932594,83,25,0.046217286,0.045515574,10.20508418,94.1921655
73,244168,17940.89417,27.7,74.76,5.921782178,27.09744436,84,25,0.046199209,0.045500313,10.21073431,94.17382125
74,244453,18330.65667,27.4,67.86628571,0.742857143,24.33405229,86,25,0.046162836,0.045469607,10.22210013,94.14585744
75,244569,18561.36611,29.1,116.1030303,2.631313131,42.29937576,86,26,0.046144543,0.045454166,10.22781659,94.13447369
76,244747,18749.65806,24.6,63.86629526,0.635097493,22.93572632,87,26,0.046629053,0.045860506,10.07414469,94.11700319
77,244893,19004.32889,27,134.2578512,5.979338843,47.66363388,87,27,0.046612739,0.045847078,10.0795169,94.1026715
78,245108,19257.9475,25.8,75.24285714,0.357142857,26.83604048,89,28,0.046579895,0.045819944,10.09025526,94.08156338
79,245368,19619.11417,26.9,189.1138462,6.4,64.44090308,90,29,0.046563364,0.045806239,10.09562465,94.05603206
80,245402,19687.41944,26.9,56.42592593,1.413105413,20.4055433,91,29,0.046546759,0.045792446,10.10099622,94.052693
81,245669,20011.72556,26,174.8107143,5.178571429,59.81334167,91,30,0.046530081,0.045778564,10.10637141,94.02646788
82,245734,20118.97056,26,60.31818182,1.027417027,21.76354502,92,30,0.046513329,0.045764597,10.11175163,94.02008256
83,245861,20357.66472,27.6,109.0494048,5.336309524,39.31949762,92,30,0.046496503,0.045750545,10.11713828,94.00760575
84,246032,20547.57306,28.4,140.0298165,4.291284404,49.36440917,92,31,0.046479604,0.045736412,10.12253265,93.99080419
85,246181,20762.20083,32.7,156.4371429,8.260714286,54.56589143,92,32,0.046445586,0.045707908,10.13334937,93.97616225
86,246352,20986.22333,26.4,71.57617729,1.290166205,25.54034072,94,32,0.046428467,0.04569354,10.13877396,93.95935619
87,246408,21187.07611,26.4,41.68126722,1.246556474,15.74448182,95,32,0.046411275,0.045679097,10.14421079,93.95385156
88,246549,21349.66611,29.6,139.4870968,10.79569892,49.43512258,95,33,0.046394009,0.04566458,10.14966089,93.93999181
89,246723,21538.09333,27.3,68.17787115,0.726890756,24.30466485,97,33,0.04637667,0.04564999,10.15512524,93.92288556
90,246892,21801.63278,29.4,131.0957447,7.04964539,46.80069078,97,34,0.046359257,0.045635329,10.16060478,93.9062685
91,247023,21976.80583,24.9,59.47122186,1.497588424,21.59323907,98,34,0.04634177,0.045620596,10.1661004,93.89338619
92,247307,22332.04083,24.9,179.7169231,4.423076923,62.00626154,98,36,0.046306573,0.045590924,10.17714313,93.865453
93,247441,22472.68083,25.1,67.19472973,1.927027027,23.89630743,100,36,0.046288864,0.045575985,10.18269182,93.85227081
94,247677,22822.365,24.9,64.21545319,0.31872214,23.12494056,101,36,0.046253223,0.045545909,10.19384733,93.82905056
95,254012,23110.16028,27.3,58.02356557,0.160860656,20.93472725,102,37,0.045705891,0.045085582,10.36608713,93.20293206
96,254186,23321.18833,29.2,142.6740741,8.740740741,49.68981667,102,38,0.045485784,0.04490239,10.43706813,93.18562081
97,254338,23480.81639,29.7,72.41846381,1.728951256,25.91868508,105,38,0.045032273,0.044529222,10.58767824,93.17049106
98,254551,23799.3775,29.7,157.9571429,10.66071429,55.01946071,105,39,0.044865227,0.044393392,10.64468452,93.14927775
99,254742,24048.35028,27.4,58.1772093,0.874418605,21.07050062,106,41,0.046107743,0.045423111,10.23931825,93.13024331
100,254911,24295.31806,29.9,151.1673469,10.78571429,52.93338776,106,42,0.046089239,0.0454075,10.24510409,93.11339131
101,255116,24533.84972,27.3,74.83003049,3.214176829,26.76141799,108,43,0.046052025,0.045376117,10.25674742,93.09293644
102,255336,24876.84472,27.3,135.95,9.56557377,46.30828361,108,44,0.046033317,0.045360349,10.26260549,93.07096819
103,255449,25021.95028,27.9,69.26676602,1.523099851,24.8346623,110,44,0.046014543,0.04534453,10.26848818,93.0596775
104,255616,25282.35083,30.3,141.7559524,10.0952381,49.97667381,110,45,0.045995704,0.045328662,10.27439573,93.04298219
105,255748,25441.24139,27.7,176.7961165,9.699029126,60.68869223,111,46,0.0459768,0.045312747,10.28032836,93.02977806
106,255792,25526.03806,27.7,77.44468665,3.403269755,27.85876131,112,46,0.045957832,0.045296786,10.28628625,93.02537506
107,255938,25749.73111,30.1,143.3333333,10.38888889,50.49235354,112,47,0.045900558,0.045248636,10.30431283,93.01075944
108,256117,25973.06,27.7,109.1700288,6.272334294,38.89857406,113,47,0.045862075,0.045216328,10.31645901,92.99282775
109,256268,26224.82222,30.1,139.0356757,11.31351351,49.23836541,113,48,0.045842746,0.045200114,10.32257097,92.97768988
110,256407,26420.225,27,107.188162,5.794392523,38.42904798,114,48,0.045823361,0.045183862,10.32870896,92.96374569
111,257250,26629.32889,35.7,141.247619,6.828571429,49.83117143,114,49,0.045803919,0.045167572,10.33487307,92.87897019
112,257312,26723.0575,30.9,120.9947826,9.265217391,43.32323217,114,50,0.045784422,0.045151245,10.34106335,92.87272006
113,257427,26863.17306,25.4,102.9494983,6.18729097,36.98825385,115,50,0.04576487,0.045134882,10.34727986,92.86112125
114,257529,27043.73917,28.2,122.7669643,6.214285714,44.26644911,115,51,0.045745263,0.045118484,10.35352265,92.850827
115,257736,27280.50306,25.3,104.1141026,4.673076923,37.46511026,116,52,0.045686126,0.045069081,10.3724089,92.82991619
116,257935,27542.66972,25.3,163.8929134,5.948818898,56.87796378,116,53,0.04566631,0.045052546,10.37875704,92.80978794
117,258024,27683.87222,26.4,103.6348534,3.964169381,37.30332378,117,53,0.045646443,0.04503598,10.38513154,92.80077738
118,258221,27922.94917,26.4,158.9559633,5.128440367,55.32779358,117,54,0.045626527,0.045019383,10.39153236,92.7808135
119,258337,28065.98444,26.6,95.39177719,2.74403183,34.04317958,118,54,0.045606561,0.045002755,10.39795945,92.76904531
120,258615,28407.3625,26.6,154.0032258,6.177419355,52.36977634,119,55,0.045566485,0.04496941,10.41089213,92.74080206
121,258687,28514.67083,27,98.2298153,4.186015831,34.92553852,120,55,0.045546377,0.044952695,10.41739752,92.73347769
122,258867,28772.40222,29.7,165.7577586,9.215517241,57.48671552,120,56,0.045526223,0.044935952,10.42392876,92.71514888
123,259077,29002.43194,27,88.92042802,1.722762646,31.24660642,122,57,0.0454655,0.044885572,10.44367585,92.69373169
124,259341,29414.41528,27,156.2585586,11.67117117,53.96132793,123,60,0.045404409,0.044834988,10.46364797,92.6667535
125,259438,29545.01028,27,92.75597015,2.59079602,33.01570124,124,60,0.04538397,0.044818087,10.47035399,92.65682538
126,259551,29757.79556,29.6,129.6160714,7.053571429,46.25141518,124,61,0.045363495,0.044801169,10.47708381,92.64524856
127,259697,29904.66889,27.1,105.7549206,5.780952381,37.99744222,125,61,0.045342987,0.044784234,10.48383707,92.63027288
128,259861,30131.25917,30.1,147.2307018,10.32894737,51.74065965,125,62,0.045322446,0.044767285,10.49061341,92.61342575
129,259993,30278.26333,27.3,108.9236527,5.564371257,39.00753683,126,62,0.045301875,0.044750323,10.49741244,92.59984594
130,260314,30698.92139,27,150.6303571,9.691964286,52.33344107,127,65,0.045219307,0.04468237,10.52482752,92.56674438
131,260468,30876.53389,27,105.3055728,4.820433437,37.73602446,128,65,0.045198602,0.044665363,10.531734,92.55082263
132,260588,31051.72722,27,54.25285714,1.617346939,20.04321082,129,65,0.045177875,0.04464835,10.53866074,92.53838363
133,260765,31290.30917,32.2,124.476,9.133333333,43.66900133,129,67,0.045136359,0.044614314,10.55257324,92.520036
134,260873,31413.20389,29.2,107.9702624,6.090379009,38.54733236,130,67,0.045115572,0.044597294,10.55955814,92.50881338
135,261012,31639.505,31.8,128.3301676,10.53072626,45.86933911,130,68,0.045094769,0.044580273,10.56656155,92.49434669
136,261160,31829.85194,27.6,101.9542088,6.952861953,36.75867172,131,68,0.045073951,0.044563253,10.57358302,92.47891431
137,261352,32091.775,30.9,143.7351464,7.962343096,50.27529582,132,69,0.045053118,0.044546235,10.58062208,92.45884731
138,261471,32284.50472,25.6,59.00335008,0.367671692,21.50030067,133,69,0.045011417,0.044512213,10.59475103,92.44638238
139,261723,32609.75917,25.4,119.62,5.690789474,42.39797974,135,70,0.04499055,0.04449521,10.60183997,92.4199125
140,261868,32856.71889,25.4,132.7371901,4.169421488,47.27099504,135,71,0.044969676,0.044478214,10.60894455,92.40463419
141,262125,33142.42778,25.9,112.4858311,5.314713896,39.96852125,138,73,0.044907016,0.044427285,10.63034705,92.37746356
142,263816,33445.58917,28.2,50.97772277,0.068481848,18.67885083,140,75,0.044573333,0.044158257,10.74627146,92.19503381
143,264165,33849.05056,26.6,118.9693931,8.284960422,42.16119499,142,77,0.043901433,0.043625462,10.98916469,92.15637288
144,264303,34101.02389,29.3,135.6666667,9.213768116,48.15687319,142,78,0.043762824,0.043516576,11.04056522,92.14096675
145,264494,34302.055,28.1,112.8112299,6.815508021,40.05368824,144,79,0.043743131,0.043501125,11.0478964,92.11952475
146,264654,34510.24417,29.9,124.1263158,8.868421053,43.436,144,80,0.043723462,0.043485697,11.05522465,92.10140481
147,264795,34560.44778,27.9,116.1934911,7.236686391,41.21328876,144,81,0.044781659,0.044325794,10.67350894,92.08543656
148,264959,34687.24389,30,129.5690476,7.928571429,46.31623452,144,83,0.044719038,0.044275291,10.69524378,92.06670156
149,265108,34767.71417,25.2,96.30909091,6.545454545,34.37566364,145,83,0.044698183,0.044258499,10.70250841,92.04957619
150,265217,34793.09944,27.9,122.9222222,0.888888889,44.23029444,145,84,0.044677339,0.044241731,10.70978209,92.03698369
151,265344,34840.94833,26.5,92.01530612,0.354591837,33.49324847,146,84,0.044656508,0.044224986,10.71706436,92.02224125
152,265477,35005.58167,27.8,124.672043,5.771505376,44.68225968,146,85,0.044635691,0.044208266,10.72435483,92.00671938
153,265673,35221.42222,24.9,112.0752212,5.865781711,39.96866991,147,85,0.044614889,0.04419157,10.7316531,91.98368713
154,265793,35435.67111,27.9,131.5312977,7.187022901,46.96659313,147,86,0.044594102,0.044174901,10.73895877,91.96949156
155,265942,35616.59806,26,62.99504,0.152,22.80352464,148,86,0.044552581,0.04414164,10.75359078,91.951765
156,266127,35867.31278,28.4,140.3710526,7.851973684,49.65140395,148,87,0.044531847,0.04412505,10.76091635,91.92959069
157,266284,36053.18861,25.9,114.3044199,6.947513812,40.78102873,149,88,0.044511133,0.044108487,10.76824776,91.91018919
158,266444,36315.26389,28.7,137.7119658,6.226495726,48.29494786,149,89,0.044428486,0.044042521,10.79762344,91.89028256
159,266552,36454.15806,27.4,96.97329377,3.308605341,34.80199021,150,89,0.04440788,0.044026102,10.80497793,91.87705031
160,266673,36647.39667,27.4,91.74346154,1.726923077,33.43141577,151,89,0.044387298,0.044009713,10.81233591,91.86192731
161,266859,36875.68556,30.1,131.1204545,8.181818182,45.70892898,151,90,0.044366741,0.043993354,10.81969699,91.838991
162,266948,37029.65472,27,102.6914557,4.154574132,36.96908703,152,90,0.044325701,0.043960726,10.83442701,91.82795663
163,267227,37396.33278,25.3,108.5747024,5.331845238,38.81788036,153,91,0.044264334,0.043912012,10.85653647,91.79314469
164,267316,37583.40833,28.8,107.9453901,4.290780142,39.31133333,153,91,0.044243932,0.043895836,10.86390891,91.78216213
165,267487,37768.66167,24.5,106.447205,4.720496894,38.2226677,154,91,0.044223557,0.04387969,10.87128218,91.76080875
166,267590,37927.48167,32,107.8625,5.008928571,39.35658661,154,91,0.044203211,0.043863576,10.87865599,91.74801213
167,267829,38176.44167,26.1,100.0158442,4.497402597,35.35535974,156,92,0.04414234,0.043815416,10.90077783,91.71800763
168,267928,38329.19056,29.2,104.125,3.477941176,37.48394412,156,92,0.044101901,0.043783461,10.91552367,91.70553213
169,268072,38356.04306,26.5,102.0354839,2.693548387,36.65109677,156,92,0.044081724,0.043767528,10.92289533,91.68747219
170,268249,38404.25278,29.2,149.3139241,4.746835443,52.49027595,156,93,0.044061576,0.043751625,10.93026588,91.66522431
171,268277,38448.73556,27,50.16907216,2.378865979,18.76376521,157,93,0.044041456,0.043735751,10.9376351,91.66169319
172,268559,38745.9,27.5,111.9274854,6.361111111,39.94461959,158,94,0.044001303,0.043704091,10.95236862,91.62612988
173,268707,38971.59778,29.8,136.0612245,5.551020408,48.29208367,158,95,0.04398127,0.043688306,10.9597325,91.60743544
174,268857,39151.15694,26.8,81.28579655,1.802303263,29.2732524,159,95,0.043961266,0.043672551,10.9670942,91.58849575
175,269025,39423.85667,28.2,147.25125,5.7625,51.51940875,159,96,0.043941292,0.043656825,10.97445356,91.56729763
176,269134,39553.94778,26.7,71.61980033,1.551580699,25.80763295,160,96,0.043921348,0.043641129,10.98181043,91.55345588
177,269299,39814.97556,28.9,138.5761905,5.257142857,48.4943819,160,97,0.043881547,0.043609824,10.99651626,91.5326195
178,269468,39990.81139,27.2,117.4989071,7.606557377,41.75772022,162,98,0.04386169,0.043594214,11.00386504,91.51120188
179,269691,40321.87694,27.5,75.56803571,0.613392857,26.65341857,164,98,0.043841861,0.043578633,11.01121095,91.48303775
180,269791,40540.94722,29,129.2841584,6.816831683,46.16138317,164,99,0.043822061,0.043563079,11.01855395,91.47037506
181,269967,40711.90361,27.6,89.3939834,4.673236515,31.92599876,166,99,0.043802289,0.043547552,11.025894,91.4480775
182,279212,40994.32361,27.7,109.1575758,6.409090909,38.8856803,168,100,0.043605928,0.043393579,11.09913074,90.25951194
183,279350,41077.95722,30.2,140.0716418,8.76119403,49.66336119,168,101,0.043586414,0.043378295,11.10643742,90.24247688
184,279452,41151.46833,27.7,152.9888889,6.148148148,53.57352778,168,102,0.043566922,0.04336303,11.11374085,90.229909
185,279571,41241.41361,27.5,98.6129771,5.663498099,35.69198282,169,102,0.04354745,0.043347784,11.12104099,90.2152715
186,279808,41508.80917,29.7,164.538191,10.65577889,56.95262161,171,103,0.04350857,0.043317349,11.13563121,90.18619894
187,280137,41986.88444,28.2,182.2596774,10.58064516,62.34777903,173,104,0.043664596,0.043439547,11.07719156,90.14601144
188,280214,42067.76306,28.2,154.1459459,8.347972973,53.2387277,173,105,0.043645019,0.043424205,11.08450777,90.13663325
189,280293,42201.51861,26.7,98.68458904,3.200342466,35.59454247,174,105,0.041682823,0.041237674,11.46799123,90.12593338
190,280471,42436.74472,29.5,155.8986111,12.75,54.16750139,174,106,0.041991126,0.041548019,11.37158701,90.10239563
191,280588,42584.93694,27.5,83.13575419,1.30027933,29.47772905,175,106,0.042298214,0.041856094,11.27692257,90.08721069
192,280821,42786.50889,26.5,183.5464286,8.410714286,62.97295357,175,107,0.042604767,0.04216257,11.18400784,90.05654913
193,280841,42812.65917,26.5,80.05720524,2.041484716,29.29721572,176,107,0.04285547,0.042412422,11.10923096,90.05387625
194,280969,42920.96306,28.9,127.3277778,7.5625,45.50486111,176,108,0.042883328,0.042440141,11.10098545,90.03831144
195,281155,43006.24028,27.5,89.48666667,3.866666667,30.29918167,177,108,0.042911187,0.042467852,11.09275164,90.01372269
196,281800,43123.09111,27.2,134.7,4.083333333,47.814225,177,109,0.042966912,0.042523253,11.07631788,89.93012556
197,282033,43134.81528,21.3,84.07727273,0.393939394,29.72463788,178,109,0.041710913,0.041265993,11.45915704,89.89954306
198,282228,43214.71833,23,147.3225806,0.717741935,51.74325484,178,110,0.041738991,0.04129429,11.45033666,89.87467681
199,282338,43299.74722,20.6,94.89801587,0.297619048,34.30645913,179,110,0.041767056,0.041322566,11.44153019,89.85980538
200,282682,43566.33083,21.2,113.986802,2.403553299,40.5103868,182,112,0.041851173,0.041407267,11.41519489,89.81556438
201,282961,43820.86417,21.2,106.9388451,0.660104987,38.23933885,183,113,0.041907189,0.041463629,11.39770875,89.77946931
202,283228,44121.01639,21.8,60.56905188,4.41234347,21.36894293,185,113,0.041935179,0.041491779,11.38898712,89.74507081
203,283387,44329.96444,24.1,117.3930233,1.354651163,42.46090233,186,114,0.042019083,0.04157611,11.36290861,89.72461169
204,283581,44480.37583,24.4,184.0727273,4.005050505,63.20463232,187,115,0.042047031,0.041604183,11.35424471,89.69970513
205,283587,44536.66472,24.4,84.60344828,2.196551724,30.92799586,188,115,0.042074969,0.041632237,11.34559536,89.698891
206,283724,44704.135,24.4,110.1482014,2.474820144,39.04480144,188,115,0.042102898,0.041660273,11.33696052,89.68130006
207,283920,44911.94278,23.1,113.3602067,4.625322997,40.19515116,190,116,0.042130819,0.041688293,11.32834019,89.65688181
208,284101,45199.92056,26.1,124.371,4.875,44.607035,190,118,0.04218664,0.041744285,11.31114301,89.63340269
209,284216,45338.22389,23.2,101.9936102,2.661341853,36.68497252,191,118,0.042214542,0.041772258,11.30256616,89.61857775
210,284368,45562.05556,25.8,106.3106383,2.816489362,37.58149521,191,118,0.042242437,0.041800217,11.2940038,89.59911625
211,284452,45689.02611,23.8,58.54495192,3.550480769,21.19940697,192,118,0.042270328,0.041828162,11.28545595,89.58817281
212,284623,45896.30944,26,129.438255,3.365771812,45.34583557,192,119,0.042326097,0.041884013,11.26840365,89.56762531
213,284817,46128.40694,23.3,112.863964,3.997747748,40.0843473,193,121,0.042381851,0.041939814,11.25140918,89.5443605
214,285015,46343.61694,25.6,148.3855556,6.994444444,52.05888667,193,122,0.042409723,0.041967696,11.24293366,89.52066513
215,285175,46485.90111,24.1,194.1342857,7.05,66.27609857,194,123,0.042437593,0.041995568,11.23447265,89.50155169
216,285264,46578.12389,24.1,109.0301961,6.080392157,38.83670824,196,123,0.04246546,0.042023428,11.2260261,89.49093219
217,285534,46815.99833,22.6,107.4172414,3.560344828,38.26946897,197,124,0.042521188,0.042079116,11.20917619,89.458764
218,285773,46973.21278,23,189.473913,1.565217391,64.75946957,197,125,0.042549049,0.042106944,11.20077266,89.43033794
219,285803,46997.13833,23,98.0725,1.7125,35.40703,197,125,0.042576909,0.042134762,11.19238324,89.42677213
220,286117,47296.55167,24.3,111.651952,2.810810811,39.68423183,199,126,0.042660481,0.042218157,11.16729847,89.38946538
221,286257,47486.48722,25.2,124.3902439,1.12195122,44.60186585,199,127,0.042688336,0.042245936,11.15896414,89.37283069
222,286458,47572.99778,19.8,107.9839623,0.300314465,38.53936101,201,127,0.042716192,0.042273705,11.15064314,89.34892963
223,286614,47721.93056,21.2,113.0413793,2.956896552,40.27449138,201,128,0.042744047,0.042301466,11.14233527,89.33035163
224,286760,47766.80694,19.2,99.68181818,1.931818182,35.97440227,201,128,0.042771902,0.042329218,11.13404034,89.31293063
225,286950,47933.31722,21.8,129.0084416,0.603896104,45.54062208,201,129,0.042799757,0.042356961,11.12575814,89.29019081
226,287064,48082.99139,21.7,99.33961039,1.152597403,35.83819058,202,129,0.042827613,0.042384696,11.11748843,89.27649894
227,294109,48225.94611,17,103.8881119,1.038461538,37.38635455,203,129,0.043301661,0.042855293,10.97853065,88.33241169
228,294341,48489.14111,20,152.6408284,0.25443787,53.41832249,203,130,0.043553575,0.043104305,10.90588608,88.30049563
229,294431,48600.12444,13.2,87.57706422,3.348623853,31.83615413,203,130,0.043581634,0.043131997,10.89783929,88.28811963
