date,vhc_totalMile,Cumulative capacity,Ambient_Temp,MeanCurrent,Temp_offset,MeanPower,deep_char,FastChgNum,Rohm,Rp,Cp,Target
16,138998,7470.381111,25.8,92.56284779,2.030278232,50.94459319,16,16,0.050582631,0.052044378,9.663482939,90.890461
17,139143,7942.817222,26.9,85.10666667,2.029593095,46.69313704,17,17,0.050695033,0.052129234,9.673008646,90.886943
18,139286,8436.676111,26,96.88922156,1.63997006,53.32100894,18,18,0.050806867,0.052216677,9.68211353,90.8834164
19,139410,8916.841389,26.9,105.790469,1.915407855,58.17861814,19,19,0.050918169,0.052306319,9.690864965,90.8802781
20,139551,9428.874722,26.4,104.815767,1.284801136,57.69917456,20,20,0.049548745,0.051698089,9.495929099,90.8739802
21,139695,10062.07944,26.9,75.38199708,2.220887918,41.24845978,21,21,0.049616897,0.051649029,9.521973611,90.8676203
22,139830,10672.79472,27.3,99.05813107,2.288834951,54.49483505,22,22,0.049693084,0.051608495,9.547952582,90.8612642
23,139974,11233.41861,24.9,59.92103635,2.733178654,32.79565879,23,22,0.049776945,0.051577507,9.573710449,90.8549122
24,140125,11769.72389,25.1,141.1870902,1.227459016,77.88156889,24,23,0.049893803,0.051624455,9.590341293,90.8485315
25,141892,12252.63889,25.9,150.5669903,1.109677419,83.11211333,25,24,0.050010363,0.051679551,9.605361339,90.8452798
26,141975,12590.88111,26.3,154.4794702,0.947019868,85.48146728,26,25,0.051028966,0.052397837,9.699312801,90.8388574
27,142091,12965.43861,25,78.00191257,2.24863388,42.74819485,27,26,0.052219877,0.053475909,9.778923573,90.8356159
28,142212,13397.78528,27.1,105.6478778,1.380305603,58.2102134,28,27,0.052431738,0.053679608,9.791483301,90.8323745
29,142337,13860.86139,27.3,104.3318571,2.085,57.37749459,29,28,0.052537297,0.053782069,9.79755747,90.8266894
30,142491,14434.50361,27.5,157.5613879,0.266903915,87.00869619,30,29,0.052642666,0.053884967,9.803484627,90.8216392
31,142608,14977.93722,27.4,104.5465147,2.009383378,57.49142017,31,30,0.0527479,0.053988329,9.809255476,90.8160916
32,142758,15550.66722,27.7,161.2402852,0.387700535,88.96343902,32,31,0.052853047,0.054092187,9.814860845,90.8105618
33,142905,16145.59722,27.7,155.6284946,0.028673835,85.90579303,33,32,0.052958146,0.054196559,9.820293585,90.807271
34,143041,16711.80167,27,76.24293893,2.955672069,41.82792638,34,33,0.053063232,0.054301468,9.82554662,90.8049816
35,143192,17296.57917,27.9,119.1125846,1.552097429,65.61975595,35,34,0.051139278,0.052490967,9.707494465,90.7994207
36,143318,17856.41972,28.7,108.725,2.015056462,59.83265074,36,35,0.051249131,0.052585493,9.715437702,90.7932167
37,143464,18406.95,26.4,106.0108853,1.755797101,58.28242996,37,36,0.05135855,0.05268124,9.723164354,90.787765
38,143599,18888.53528,26.6,76.39007092,2.041962175,41.87344007,38,37,0.051467561,0.052778065,9.730690819,90.7854894
39,143802,19584.58417,27,120.9307771,1.010224949,66.42727665,39,38,0.051576184,0.052875832,9.738032711,90.7821594
40,143930,20202.88861,27,89.08471564,2.534952607,49.00680776,40,39,0.051684417,0.052974403,9.745205992,90.7759405
41,144080,20739.14278,27,108.255811,1.812899106,59.56930958,41,40,0.051792259,0.053073657,9.752224817,90.7696663
42,144232,21326.55639,28.7,104.1208675,1.911592506,57.21469179,42,41,0.051899712,0.053173498,9.759099916,90.7640077
43,144370,21914.93222,29.2,104.3526508,1.394160584,57.12101015,42,42,0.052006787,0.053273852,9.765838963,90.7610293
44,144527,22436.79583,27.6,86.27843137,2.732959851,47.37988145,43,43,0.0521135,0.053374667,9.772446431,90.7580809
45,144664,23014.51778,25.6,104.8960688,2.065110565,57.64730296,44,44,0.052325944,0.053577558,9.785270162,90.754984
46,144814,23587.13139,26.1,112.7811429,1.68,62.05141809,45,45,0.053168334,0.054406941,9.83061308,90.7502358
47,144995,24273.36083,26.1,155.9937244,0.37994543,85.89110745,46,46,0.054329455,0.05561176,9.872581441,90.7438871
48,145178,25138.08917,26.3,112.2736934,1.542210618,61.5356745,47,47,0.055175541,0.056547498,9.88631613,90.7373544
49,145355,26088.45222,27.2,91.58147877,2.133601757,50.16390999,48,48,0.055281162,0.056668499,9.8869397,90.7304819
50,145542,26971.10361,27.3,76.56187702,2.729773463,41.86102612,49,49,0.055386725,0.056790429,9.887313081,90.7235858
51,145707,27847.84028,28.2,75.37436387,2.809160305,41.18234576,50,50,0.055492205,0.056913282,9.887439531,90.7176628
52,145907,28728.54583,26.6,157.7949802,0.752972259,86.82669281,51,51,0.055597573,0.057037044,9.887323151,90.7117209
53,146098,29696.77167,26.6,76.72125323,2.801356589,41.91772592,52,53,0.0558079,0.057287224,9.88637021,90.7056783
54,146299,30506.39778,27.9,91.08197917,2.108220604,49.89519658,53,54,0.053273483,0.054513009,9.835485469,90.6996025
55,146504,31155.58889,25.2,115.0113497,0.73006135,63.23258383,54,55,0.053378709,0.054619714,9.840155927,90.6939147
56,146667,31429.48694,26.5,150.6866187,0.634532374,82.97898347,55,56,0.05348403,0.054727087,9.8446182,90.6876776
57,146855,32340.17917,24.9,151.2562579,0.554361568,83.19512617,56,57,0.053589451,0.054835148,9.848868583,90.6737152
58,147014,33241.10583,26,149.5251989,0.313660477,82.26319609,57,58,0.053694971,0.05494391,9.852904363,90.6673035
59,147176,34085.80028,25.9,144.8025132,0.090608466,79.66437343,58,59,0.053800582,0.055053386,9.85672415,90.6606018
60,147367,35009.52528,27.4,110.7064947,1.558683206,60.78742288,59,61,0.054012014,0.055274501,9.8637159,90.6142021
61,147525,35857.83444,27.9,94.11236842,2.375547765,51.6117919,60,62,0.054117804,0.055386163,9.866887426,90.6077141
62,147602,36435.77861,27,106.4945423,1.289103691,58.63498857,61,63,0.054223623,0.055498578,9.869842593,90.5998157
63,147712,36837.33222,25.3,75.80920044,2.937089716,41.57068834,62,64,0.05443529,0.055725737,9.875102985,90.5909995
64,147857,37527.06667,24.5,76.15685131,2.948652586,41.65535348,63,65,0.05454112,0.055840538,9.877404889,90.5829279
65,148015,38372.99583,26.1,131.7148104,0.404142012,72.3764871,64,66,0.054646929,0.055956181,9.879482531,90.5833087
66,148770,39052.35222,26.7,129.9303571,1.071428571,71.61676063,65,67,0.054752712,0.056072677,9.8813303,90.5853422
67,148868,39192.67639,27.2,148.9832976,1.048076923,82.30418749,66,68,0.054858466,0.056190038,9.882943201,90.5891721
68,149041,39731.65444,27.5,76.15331169,2.821428571,41.60797236,67,69,0.054964188,0.05630828,9.884315685,90.5951457
69,149200,40586.55889,27.6,105.2812023,1.545801527,57.70671865,68,70,0.05506988,0.056427427,9.885441221,90.6008114
70,155387,42119.08389,20.6,148.0114407,3.112288136,81.98057182,70,72,0.056708943,0.058633591,9.27500853,90.6064936
71,155549,42673.17667,21.2,105.589426,1.714501511,58.1132719,71,73,0.056496358,0.058122243,9.28473004,90.6121982
72,155741,43350.55722,21.2,79.50671316,2.252397559,43.5067284,72,74,0.056457681,0.058037721,9.28611911,90.6233775
73,155837,43672.5725,23.1,86.50286885,3.439672802,47.7766517,73,75,0.056418065,0.05795343,9.287440332,90.6284985
74,156000,44292.91889,23.2,77.17833468,2.960016155,42.2428343,74,76,0.056377532,0.057869416,9.28869011,90.6337723
75,156159,45059.77056,23.8,76.40833333,2.911719352,41.80670615,75,77,0.056336114,0.057785735,9.289863134,90.6385903
76,156321,45817.91667,23.3,76.44742437,2.875408497,41.85059189,76,78,0.056293835,0.057702426,9.290951233,90.6450051
77,156508,46572.86,24.1,79.08132033,3.034133533,43.26211089,77,79,0.056250734,0.05761952,9.291946789,90.6502383
78,156680,47377.77694,22.6,141.5328922,0.921550095,77.90426219,78,80,0.056206871,0.057537045,9.292844263,90.6542069
79,156804,47863.57694,23,100.9516291,1.741854637,55.54351609,79,81,0.056675786,0.058547883,9.27679392,90.6583224
80,156915,48228.22278,24.3,76.95610329,1.811840563,42.18514779,80,82,0.056641721,0.058462347,9.278514214,90.659596
81,157070,48690.55028,19.8,78.54548944,4.310940499,43.10321058,81,83,0.056606754,0.058377012,9.280167791,90.6603943
82,157243,49198.95056,19.2,128.2735075,3.479477612,70.87728627,82,84,0.056570882,0.058291889,9.281754805,90.6619254
83,157415,49802.09167,21.7,94.2106982,2.31981982,51.7713852,83,85,0.05653409,0.058206969,9.283275339,90.6623212
84,160206,50627.4975,23.8,71.91412873,2.484693878,39.36356136,84,85,0.056162324,0.057455027,9.293641508,90.6631184
85,160528,51362.29667,24.1,82.32696817,2.760050251,45.11172168,86,87,0.056071472,0.057292432,9.294935551,90.6696031
86,160691,52135.80917,21.4,87.44701671,2.281212842,47.92954215,87,88,0.056025301,0.057211896,9.295431144,90.6559158
87,160853,52703.31694,18.5,78.47916667,1.973958333,43.10321346,88,89,0.055978699,0.057131887,9.295825978,90.6545265
88,162449,53070.55528,17.2,98.58586957,2.048913043,54.10591717,89,90,0.055931693,0.057052415,9.296120508,90.6448644
89,163055,53294.9375,20.2,147.8782443,1.667938931,81.26988347,89,92,0.055836548,0.056895132,9.296417043,90.6203596
90,163225,53804.23278,18.5,98.68593926,1.993250844,54.19572227,90,93,0.05578848,0.056817352,9.296429159,90.2227876
91,163382,54479.13583,16,96.52072072,5.92042042,53.13200047,91,94,0.055255744,0.056013097,9.290822151,90.1963872
92,163553,55100.89444,19,88.85778636,3.349420849,48.7654713,92,95,0.054929546,0.055568266,9.281235751,90.1711616
93,163709,55720.68722,19.3,103.6958204,2.595826893,57.10052159,93,96,0.054883633,0.055509465,9.279582597,90.147959
94,163899,56333.10889,17.4,78.45645514,4.166301969,42.75608267,93,97,0.054837691,0.055451812,9.277882416,90.1302089
95,164069,56666.62778,19.2,82.86844708,2.609792285,45.4428474,94,98,0.054791604,0.055395272,9.276141359,90.1125963
96,164226,57328.75056,15,80.19475309,5.084789311,44.04616601,95,99,0.054745236,0.05533981,9.274369122,90.0871832
97,164423,58100.85806,15.7,112.6016568,3.164893617,61.89975964,96,100,0.054698419,0.055285389,9.27257648,90.0609787
98,164650,59058.40361,20.6,101.7122346,1.76289181,55.81680896,97,102,0.055740151,0.056740185,9.296357652,90.0257417
99,164811,59820.22972,22.3,90.91166966,2.657540395,49.88390803,98,103,0.055691622,0.056663675,9.296205307,89.9933535
100,164979,60529.49528,21.2,77.17840336,2.838371117,42.18687418,99,104,0.055642955,0.05658787,9.295971993,89.9629089
101,165135,61199.25667,20.9,86.61943005,2.023963731,47.41251197,100,105,0.055594218,0.056512829,9.295655897,89.9449784
102,165457,61581.29611,21.6,90.26214286,1.7,49.52757142,101,106,0.05554547,0.056438604,9.29525349,89.9121887
103,165615,62035.21944,12.6,78.06907131,2.979684909,42.64115282,102,107,0.055496762,0.056365234,9.294761995,89.8975844
104,165771,62432.13389,8.8,152.2821721,8.616564417,84.54619105,103,108,0.055448146,0.056292766,9.294177775,89.3064432
105,165928,62987.88083,10.7,76.32968127,6.503486056,41.82314079,104,109,0.05539968,0.056221256,9.293495993,89.2880233
106,166544,63307.58028,6.7,104.4305925,6.460748792,57.4677693,105,110,0.055351427,0.056150767,9.292711368,89.2684214
107,166727,64023.25528,7.5,92.71791831,6.050657895,50.92988578,106,111,0.055303438,0.056081365,9.291820271,89.2575125
108,166886,64616.84806,6.5,100.1460366,6.53429878,55.13493877,107,112,0.055208355,0.055945989,9.289720076,89.1777258
109,167092,65286.1725,9.4,98.30189732,8.176142698,54.0896348,108,113,0.055161261,0.055880051,9.288519384,89.1618844
110,167281,66016.14111,10.3,121.9920873,6.891008174,67.29326735,109,114,0.055114457,0.055815301,9.287224226,89.1475791
111,167458,66791.33694,13.6,113.4508541,5.417322835,62.54363445,110,115,0.055067924,0.05575175,9.285840051,89.1368694
112,167618,67517.71417,16.4,88.30704648,4.218236173,48.45182856,111,116,0.05502163,0.0556894,9.284374068,89.1294434
113,167751,68078.32056,16.1,100.121246,3.441786284,55.12206837,112,117,0.054975524,0.055628243,9.282835835,89.1143822
114,168770,68404.38111,11.7,175.3892857,4.227678571,97.30055254,113,118,0.054602608,0.055179525,9.268964677,89.0964799
115,168929,68947.45389,14.5,83.20092838,5.954244032,45.80218981,114,120,0.052845266,0.054547496,9.142648887,89.0815455
116,169084,69552.70639,15.3,78.23382046,3.560020877,42.83199505,115,121,0.052697041,0.054512335,9.128682012,89.0671015
117,169431,70645.15861,15.6,77.59252243,2.732071713,42.44554896,116,123,0.052403557,0.054429413,9.101112882,89.0502861
118,169590,71259.50444,16.9,84.11839323,2.857293869,46.10363178,117,124,0.052260012,0.054382433,9.087623146,89.0360548
119,169737,71905.33222,16.6,92.32921687,3.682228916,50.76236328,118,125,0.052119026,0.054332276,9.07439359,89.0181566
120,169896,72558.30611,15.5,81.15166667,3.395,44.43548577,119,126,0.051980389,0.054279116,9.061483017,89.0010265
121,170056,73220.72389,15.6,81.2845953,3.63772846,44.50413114,120,127,0.054553054,0.055127959,9.267156189,88.9850117
122,170215,73884.55167,16.2,78.28319428,3.15613826,42.8485503,121,128,0.054501882,0.05507717,9.265355559,88.96851
123,170375,74576.94333,16.2,149.3090406,2.217712177,82.34843491,122,129,0.05444857,0.055027026,9.263570325,88.9550976
124,170563,75402.29111,16.3,102.753114,3.044653349,56.40193469,123,130,0.05439248,0.054977356,9.261800765,88.940113
125,170752,76165.96806,15.9,99.28704903,2.441720629,54.46433547,124,131,0.054332806,0.054928007,9.260038085,88.9261385
126,170933,76938.64861,15.3,73.39555273,2.439720812,40.11356553,125,132,0.054268493,0.054878866,9.258266433,88.9119013
127,171110,77639.50861,18.2,104.3044905,3.008635579,57.33540358,126,133,0.054198213,0.054829866,9.25645158,88.8980295
128,171243,78211.82333,17.4,80.52921941,2.633966245,44.1537186,127,134,0.054120421,0.054781017,9.254537304,88.886691
129,171330,78704.47333,3.9,72.82576923,8.415384615,39.95022371,128,134,0.054033532,0.054732422,9.252449523,88.8764596
130,171413,79060.66444,7,72.16153846,8.306652807,39.6003648,129,134,0.053936272,0.05468418,9.250114148,88.8649493
131,171497,79412.12944,10,74.32669246,7.495173745,40.81412306,130,135,0.053692813,0.054672775,9.225232752,88.854832
132,171657,80019.145,12.2,76.62076446,6.259029928,42.00102332,131,136,0.053562027,0.054662275,9.211999146,88.8439038
133,171835,80792.42278,8.9,77.44815175,6.639105058,42.3734333,132,137,0.053425643,0.054647591,9.198431547,88.8332634
134,172012,81577.18528,11.1,102.8396505,6.030831099,56.63662047,133,138,0.053284528,0.054628566,9.184641863,88.824297
135,172107,82084.06917,15.5,79.36743215,8.504175365,43.56679998,134,139,0.053139975,0.054605479,9.17069727,88.8102917
136,172172,82377.43361,17.7,78.39845758,8.619230769,43.14521828,135,140,0.052993216,0.054578482,9.156673212,88.8011242
137,172328,82944.93972,19.5,83.71856223,3.688841202,45.92254118,136,141,0.05184377,0.05422313,9.04896021,88.7913419
138,172506,83688.89333,19,85.73920164,2.430910952,46.98270798,137,142,0.050521447,0.053533195,8.955451577,88.7830106
139,172666,84433.1025,18.2,77.03175788,2.588162252,42.13802946,138,143,0.050258569,0.053388721,8.942808059,88.7731624
140,172732,84900.355,19.4,77.70725664,3.533628319,42.63903041,139,144,0.050181648,0.053349406,8.939709891,88.7644203
141,172827,85312.37889,17.4,77.74187898,8.510333863,42.76892662,140,145,0.050109591,0.053314366,8.937291058,88.7551085
142,172987,85969.1475,11.8,104.7464156,6.643030303,57.84858546,141,146,0.050041932,0.05328317,8.935650571,88.7457549
143,173148,86694.915,9.2,91.65473341,6.840587595,50.45910468,142,147,0.049978241,0.053255409,8.93487592,88.7385639
144,173295,87380.52583,8.2,114.5700867,7.314574315,63.30866653,143,148,0.049918279,0.053230871,8.935011291,88.7292398
145,173461,88079.38139,11.2,127.6894737,7.941135734,70.60147497,144,149,0.049861884,0.053209439,8.936077029,88.7217904
146,173556,88650.24417,12.9,152.8732432,5.191891892,84.66365557,145,150,0.051708861,0.054164492,9.036921483,88.7146815
147,173651,89114.43556,14.7,84.82073733,5.508435583,46.67316882,146,151,0.051575469,0.054103357,9.025491807,88.707961
148,173840,89909.71056,15.6,153.1900671,1.560321716,84.33342315,147,152,0.051443674,0.054040007,9.01474698,88.7032094
149,173936,90559.93778,17.4,81.63038462,2.222435897,44.77945401,148,153,0.051313957,0.05397484,9.004764317,88.6134244
150,174125,91338.29306,18,138.796301,1.560586735,76.37719767,149,154,0.051187195,0.053908406,8.995604868,88.6067636
151,174314,92264.18361,17.7,99.70339893,2.77549195,54.68589487,150,155,0.0510643,0.053841654,8.987260573,88.6005603
152,174504,93187.32194,18.9,97.10304147,2.796961326,53.26155798,151,156,0.050945879,0.053775614,8.979665686,88.5948763
153,174695,94094.70667,17.9,82.13123628,3.955742502,44.93679903,152,157,0.050832286,0.05371116,8.972747877,88.5889537
154,174885,95001.22722,12.1,132.1760929,5.034741144,72.91417787,153,158,0.050723606,0.053648898,8.966437343,88.5832945
155,174980,95564.8025,12.8,74.45205696,7.367088608,40.88597731,154,159,0.050619952,0.053589414,8.960684087,88.5784319
156,175087,96040.15056,15.6,101.4256705,7.333652008,56.11291864,155,160,0.050428324,0.053480751,8.950723602,88.5729565
157,175194,96524.55333,13.9,79.92311248,10.02076923,44.03251359,156,161,0.050340727,0.053432525,8.946496584,88.567549
158,175396,97279.82917,8.6,77.1761159,6.286217698,42.24085645,157,162,0.049808801,0.053190993,8.93806771,88.5634715
159,175490,97814.58333,7.7,64.25007194,7.832614943,35.26044984,158,162,0.049415636,0.053130373,9.004849338,88.5582914
160,175633,98372.33806,11.2,85.15995175,6.738841978,46.88251492,159,163,0.049280208,0.052974328,9.090911705,88.5530412
161,175727,98888.11333,16.7,83.91373626,8.155677656,46.18501179,160,164,0.049266966,0.052935008,9.105777862,88.5481191
162,175860,99388.46917,20.4,113.3875,7.290239726,62.71268503,161,165,0.049255625,0.052891708,9.121158313,88.5434075
163,175968,99872.79444,16,157.6247967,6.068825911,87.55585037,162,166,0.049246394,0.052844474,9.137020213,88.5389311
164,176076,100257.395,14.7,79.12906574,6.773356401,43.46407014,163,167,0.049239455,0.052793345,9.153335912,88.5345009
165,176172,100502.6536,14.1,91.9130303,4.483333333,50.69360861,164,168,0.049234817,0.05273835,9.170095401,88.531264
166,176374,101183.8333,13.2,78.54756098,8.219512195,42.9942648,164,169,0.049758932,0.053175579,8.94092168,88.5271386
167,177428,102972.7153,17,210.11875,3.583333333,116.4903865,165,173,0.04959121,0.053143299,8.959175182,88.5232874
168,177664,103748.4533,19,83.1129771,2.835511983,45.47401712,167,175,0.049524219,0.053140033,8.971836863,88.5193512
169,178067,104502.2611,22.8,129.0949875,1.789473684,71.25015336,168,176,0.049494315,0.053139544,8.979087529,88.515735
170,178255,105281.1539,22.1,81.16485981,2.38317757,44.27820473,169,177,0.049466494,0.053138567,8.986972804,88.4843987
171,178456,105981.925,22.9,78.17039848,2.832068311,42.69783664,170,178,0.049440389,0.0531359,8.995535995,88.4821525
172,178859,107613.0603,21.3,76.2035461,1.957446809,41.58081106,171,181,0.049349017,0.053089685,9.037521542,88.4802308
