date,vhc_totalMile,Cumulative capacity,Ambient_Temp,MeanCurrent,Temp_offset,MeanPower,deep_char,FastChgNum,Rohm,Rp,Cp,Target
96,76623.1,81788.78611,26.3,169.9038961,0.519480519,90.23088451,105,418,0.039970149,0.12982895,3.861714948,92.72270762
97,76838.9,82521.475,27.2,186.3342007,1.992565056,98.93279937,106,419,0.039997776,0.129622586,3.86352306,92.69871857
98,77127.3,83403.32556,27.3,189.7896254,0.282420749,100.6227613,107,420,0.040025405,0.12941619,3.865331635,92.66773208
99,77342.7,84302.18278,28.2,185.1340206,1.056701031,98.30042574,108,421,0.040053038,0.12920976,3.867140675,92.64686157
100,77561.2,85154.41833,26.6,185.5103679,0.620401338,98.45495147,109,422,0.040080673,0.129003298,3.868950177,92.62456946
101,77850.1,86065.60833,28.1,188.0415512,0.333795014,99.76412177,110,423,0.040108311,0.128796802,3.870760141,92.60480758
102,78572.4,87599.76444,24.9,183.8512676,0.397183099,97.48255654,111,446,0.040883255,0.123001732,3.921622187,92.56693952
103,78861.2,88579.34833,26,157.4690647,1.357314149,83.33719434,112,447,0.040910969,0.122794301,3.923445078,92.54789508
104,79076.2,89430.29389,25.9,184.6437037,0.433333333,97.99630981,113,448,0.040938686,0.122586838,3.9252684,92.54205028
105,79292.1,90284.51833,27.4,188.4370607,0.303514377,99.95585265,114,449,0.040966406,0.122379344,3.927092153,92.53802537
106,79580.7,91179.00333,27.9,182.6472622,1.0129683,96.82288219,115,450,0.040994128,0.122171818,3.928916335,92.5404527
107,79730.5,91836.47444,27,158.4650602,0.403614458,84.32841297,116,451,0.041021853,0.121964262,3.930740946,92.53978804
108,79950.8,92574.81056,27,183.3091549,0.339788732,97.3262806,117,452,0.04104958,0.121756674,3.932565985,92.54058506
109,80170.9,93369.735,24.5,187.9939799,0.257525084,99.85931843,118,453,0.04107731,0.121549054,3.934391451,92.54266081
110,80899.3,94721.63722,27,192.7,0.373684211,102.2060435,120,488,0.037878973,0.14541298,3.725735482,92.55439349
111,81004.9,95251.35278,27.5,177.6145038,2.599236641,94.35727924,122,492,0.037988593,0.144597813,3.732818182,92.54938325
112,81293.9,95968.78944,26.8,190.6104167,0.449404762,101.1735767,123,493,0.038016006,0.144393931,3.734590193,92.55555783
113,81581.8,96889.23333,26.8,185.8425076,0,98.68828547,124,494,0.038043422,0.144190013,3.736362738,92.56386561
114,81796.8,97690.07056,27.2,187.3196721,0.661885246,99.64141463,125,495,0.038098264,0.143782071,3.739909422,92.57605416
115,82011.7,98421.66222,27.5,187.8068441,0.142585551,99.79227776,126,496,0.03812569,0.143578045,3.741683562,92.58504846
116,89897.7,100924.64,27.5,186.6434911,0.161242604,98.99406482,130,581,0.043107993,0.106312391,4.068749524,92.33861141
117,92143.8,105073.7639,21.2,188.20875,4.378125,101.2661346,137,804,0.022192402,0.272714292,2.26261916,92.26261346
118,92644.8,106252.73,21.7,182.4897436,1.016483516,96.62737656,140,831,0.021874198,0.276867099,2.240970073,92.24621711
119,92860.2,106973.0606,23.1,187.9556485,0.025104603,100.0081339,141,842,0.02172476,0.278804929,2.230873206,92.23970579
120,93077.6,107777.7389,23.2,157.6744,2.242666667,83.67250776,142,843,0.021714064,0.278943338,2.230152111,92.23336242
121,93293.5,108542.2717,23.8,212.9636364,0.214646465,113.6350872,143,846,0.021660545,0.279635364,2.226546825,92.2273178
122,94127.8,110561.0711,22.6,173.0156442,3.616564417,92.28352512,146,905,0.020926621,0.289042709,2.177522777,92.20707986
123,95187.5,112669.8639,21.7,191.0195402,4.57183908,102.1783767,150,979,0.019986091,0.300925141,2.115432069,92.1897204
124,95336.6,113196.6133,23.1,188.2,0.177248677,100.1948525,151,980,0.019975099,0.301063148,2.114709092,92.1880345
125,95552.8,113832.7544,23.5,159.8743243,2.668918919,84.91067483,152,981,0.019964106,0.30120115,2.113986093,92.18590343
126,95769.4,114631.5106,23.4,180.8121711,1.269736842,95.9734403,153,982,0.019953113,0.301339146,2.113263073,92.18412731
127,96186.8,115913.1383,23,187.7302752,1.324159021,99.80373547,156,985,0.01990913,0.301891075,2.110370773,92.18165866
128,96471.6,116832,24,185.942378,0.375,98.65466558,157,986,0.019898132,0.302029043,2.109647645,92.1806446
129,96688,117617.2822,23.2,188.5029762,0.422619048,99.9073181,157,987,0.019887134,0.302167005,2.108924496,92.18020901
130,96832.6,118227.8994,23.1,183.5454054,0.064864865,97.67112292,159,989,0.019865134,0.302442912,2.107478134,92.18006905
131,97085.4,118941.3639,21.7,161.5166667,3.556497175,85.68663325,160,990,0.019854133,0.302580857,2.106754922,92.18009637
132,97299.8,119579.4083,21.1,188.5142202,0.137614679,100.0630643,160,991,0.019160168,0.311256083,2.061159136,92.18037179
133,97515.7,120272.8478,22,172.0848921,1.636690647,91.55713245,162,993,0.01674629,0.341267729,1.901250969,92.18086359
134,97804,121126.395,22.7,163.8689744,2.547435897,86.98395205,163,994,0.016502425,0.344296022,1.884895498,92.18182354
135,98091.1,122033.8711,22.6,147.7624079,2.43980344,78.24492359,164,995,0.016386342,0.345737253,1.877094461,92.18308452
136,98307,122851.0372,22.9,159.0231746,2.695238095,84.55875063,165,996,0.016270626,0.347173719,1.86930793,92.18420801
137,98523.8,123654.3761,22.2,164.9332335,2.785928144,87.61097578,166,997,0.016155285,0.348605297,1.861536541,92.1854696
138,98741.3,124400.2517,24,189.6432203,0.809322034,100.9270895,167,998,0.016040327,0.350031876,1.853780953,92.18685509
139,99029.1,125213.6806,23.8,158.9020725,2.452072539,84.35364891,168,999,0.015925755,0.351453353,1.846041838,92.18885026
140,99245.1,126003.8394,24.1,177.0825581,0.75,94.40167221,169,1000,0.019149149,0.31139348,2.060435061,92.19045388
141,99548,126924.0439,24.1,155.1529274,2.896955504,82.28521864,170,1001,0.019027961,0.31290403,2.052470163,92.19283511
142,100773.6,129537.1,17,226.104,4.665,122.2037158,176,1134,0.0185879,0.318382385,2.023513532,92.20357894
143,101279.3,130778.31,14.8,186.3195313,3.810546875,99.50132004,177,1180,0.018007663,0.325596349,1.985204809,92.2083062
144,102382,133775.6133,18.8,163.028392,4.173366834,86.49171726,184,1261,0.017013031,0.337954532,1.919091766,92.21870064
145,102597,134581.5178,17.4,186.9494118,3.015686275,99.81576902,185,1262,0.017002329,0.338087472,1.918376947,92.22070554
146,102813.5,135323.25,17.2,159.7016949,3.294915254,84.88728864,186,1263,0.01699163,0.338220379,1.917662223,92.22271068
147,105099.9,139062.1072,19.2,159.4215686,4.911764706,84.90248229,195,1488,0.0147105,0.366486005,1.763532595,92.24299031
148,105316.1,139659.6578,15,184.6050279,5.011173184,98.29148676,195,1489,0.014700462,0.366609562,1.762849719,92.24483756
149,113895.6,158831.0978,16.2,188.3714286,1.892857143,100.2694893,238,2660,0.001049721,0.437595738,1.419799531,92.34792634
150,118724.3,170807.6056,19.4,153.7073469,3.328571429,81.39566049,257,3518,0.00363216,0.397896192,1.650303812,92.4059466
151,119008.5,171626.005,18.4,181.0114943,3.695402299,96.36874276,258,3531,0.003801685,0.396893233,1.65548245,92.41189573
152,119575.4,173257.2211,9.2,195.2207207,5.779279279,103.5913102,261,3571,0.004332424,0.393755269,1.67180403,92.41189573
153,119862.2,174236.1056,9.2,160.3394286,10.01428571,84.50272994,263,3578,0.004446958,0.393076189,1.675388067,92.41189573
154,119862.2,174517.6472,8.2,165.6654676,3.438848921,88.43910705,264,3594,0.004695346,0.391599103,1.683284033,92.41189573
155,120074.5,175063.2622,11.2,160.0150171,7.054607509,85.11881771,265,3595,0.004708666,0.391519686,1.683712961,92.41189573
156,120225.3,175642.6111,12.9,183.9065657,6.712121212,98.57538323,266,3596,0.004722011,0.391440097,1.684143299,92.41189573
157,120437.2,176296.8317,14.7,192.8929412,3.837254902,102.7958087,267,3597,0.004735381,0.391360336,1.684575056,92.41189573
158,120722.7,177183.3617,17.4,188.2011834,2.678994083,100.1141491,268,3598,0.004748776,0.391280403,1.685008246,92.41189573
159,121008,178126.9494,17.4,154.9486559,3.509408602,82.17544949,269,3599,0.004762195,0.391200296,1.685442879,92.41189573
160,121293.2,179055.1278,17.7,189.4024691,2.896604938,100.8120284,270,3600,0.004775639,0.391120016,1.685878966,92.41189573
161,121578.5,180064.3494,20.1,224.2474048,0.468858131,119.5303421,271,3601,0.004789108,0.391039562,1.68631652,92.41189573
162,121866.8,181057.83,20.7,168.8322581,3.122311828,89.70889325,272,3602,0.004802601,0.390958932,1.686755551,92.41189573
163,122085.4,181865.9328,21.3,191.7346457,0.915354331,102.2392144,273,3603,0.004816119,0.390878126,1.687196072,92.41189573
164,122369.8,182712.9772,17.9,162.0653226,4.181451613,86.15569382,274,3604,0.00484323,0.390715984,1.688081626,92.41189573
165,122609.6,183531.5744,14.4,205.777459,4.965163934,109.782409,275,3605,0.004856822,0.390634647,1.688526683,92.41189573
