date,vhc_totalMile,Cumulative capacity,Ambient_Temp,MeanCurrent,Temp_offset,MeanPower,deep_char,FastChgNum,Rohm,Rp,Cp,Target
154,341181,48914.75694,8.9,91.35333333,8.712058212,55.68495029,162,162,0.018525191,0.031970466,13.2231981,92.66445345
155,341298,49136.62611,11.1,41.06858586,9.936491935,24.90211179,163,162,0.019089854,0.032246178,13.1822869,92.64953156
156,341463,49378.96639,15.5,99.13355408,7.453642384,60.16762713,164,163,0.019377597,0.032383298,13.16153521,92.62846713
157,341581,49592.06222,17.7,34.42658228,9.064135021,20.88450878,165,163,0.019667502,0.032519212,13.140784,92.61338895
158,341699,49794.39861,19.5,34.75242291,5.894047619,21.04185507,166,163,0.02194048,0.033502775,12.98639394,92.59830004
159,341901,50063.01083,19,96.52252964,2.238471673,58.4923987,167,164,0.024363479,0.034227316,12.88517084,92.57244766
160,342019,50367.43583,19.4,73.04204545,3.732142857,44.38333851,169,166,0.025085822,0.034273479,12.91120889,92.55733465
161,342139,50589.13306,18.4,100.9304825,5.986842105,61.57058393,170,167,0.025202686,0.034262884,12.92272447,92.54195844
162,342278,50833.25972,17.4,95.97866928,9.530155642,58.54979499,171,168,0.025310996,0.034246129,12.93651798,92.5241399
163,342398,51062.72278,11.8,125.844591,7.884449244,77.00623884,172,169,0.025410772,0.034223531,12.95254023,92.50875119
164,342675,51472.8075,11,95.70791296,6.783877349,57.98105841,174,171,0.025584773,0.034162372,12.99073391,92.47321289
165,343018,52054.27667,17.7,103.2588621,0.978118162,62.51559272,175,172,0.022203847,0.033604347,12.97000603,92.42919093
166,343138,52416.68944,18.9,43.6223796,4.618367347,26.53551818,176,172,0.022459976,0.033699349,12.95474662,92.41378998
167,343246,52657.13778,20.1,145.8360465,2.003816794,89.3735576,177,173,0.022947639,0.033868131,12.92798095,92.39993083
168,343367,52866.30111,20.7,48.31318458,3.267477204,29.28586786,178,173,0.023178239,0.033941503,12.91670837,92.3844064
169,343488,53088.85611,22.2,98.02568093,2.092412451,59.62143535,179,174,0.023399574,0.03400747,12.90701634,92.368886
170,343609,53301.46361,21.3,107.3098039,3.20043573,65.40381314,180,175,0.023611449,0.03406603,12.89901379,92.35337883
171,343939,53762.73667,14.4,97.09385714,5.638571429,58.86689649,181,176,0.023813841,0.034117177,12.89276958,92.31108651
172,344059,54062.31778,12.1,131.4888199,8.113354037,80.39239435,182,177,0.024006703,0.034160993,12.88834932,92.29572374
173,344180,54278.4525,12.6,85.98449198,8.747771836,52.38974529,183,178,0.024189958,0.034197655,12.88580842,92.28024113
174,344301,54492.02528,12.8,78.90809917,8.399173554,48.07061959,184,179,0.024527243,0.034250067,12.88644828,92.26476741
175,344428,54718.49306,15.6,144.577381,7.508928571,88.54021774,185,180,0.02468125,0.034265991,12.88964932,92.24853636
176,344548,54953.63333,13.9,75.51289809,8.030254777,45.92624726,186,181,0.0248255,0.034275163,12.89478332,92.23320929
177,344668,55172.22194,8.6,101.1341573,8.535794183,61.77280216,187,182,0.025659365,0.034124703,13.01263392,92.21789085
178,344863,55440.99861,7.7,71.47810599,7.649000869,43.26162974,188,183,0.026035274,0.033505344,13.35084534,92.19301434
179,345014,55674.65556,11.2,115.7969574,6.990023474,70.63092576,189,184,0.026056303,0.033244306,13.50565161,92.17376166
180,345134,55897.38083,16.7,110.3731771,8.353246753,67.40281826,190,185,0.026058816,0.033178939,13.54654055,92.1584665
181,345281,56113.90361,20.4,138.8549367,6.425558313,84.87244557,191,186,0.026059795,0.033113148,13.58842031,92.13973469
182,345390,56332.64667,20.9,96.86851852,3.519710907,59.02720655,192,187,0.026058927,0.033046571,13.63134667,92.1258481
183,345511,56518.68333,16,96.4055409,7.281413613,58.79030037,193,188,0.026056035,0.032978794,13.67538036,92.11043552
184,345799,56840.29972,14.1,97.74202128,2.986702128,59.16105473,195,190,0.026043863,0.032838286,13.76680545,92.07376378
185,345920,56974.11944,14,83.8310559,7.546583851,50.91543938,195,191,0.025725976,0.034082792,13.03623396,92.05836162
186,347475,57639.65083,16.8,97.82408537,1.337652439,59.13045858,196,196,0.025975905,0.033759836,13.20996212,91.86044463
187,347653,57898.05611,19,120.2423963,0.802995392,72.90057048,197,197,0.025996889,0.033697847,13.24363367,91.83775776
188,348108,58237.22417,22.1,95.66410256,0.967948718,57.95331585,198,198,0.026013372,0.033634526,13.27840778,91.7796918
189,348229,58363.84444,22.9,126.5945946,0.885817308,76.97803923,199,199,0.026025914,0.033570238,13.31418217,91.76422681
190,348549,58662.3475,21.3,133.0907692,0.746153846,80.95924969,200,201,0.026047979,0.033374846,13.42659784,91.72327139
