date,vhc_totalMile,Cumulative capacity,Ambient_Temp,MeanCurrent,Temp_offset,MeanPower,deep_char,FastChgNum,Rohm,Rp,Cp,Target
18,249856,3069.461667,19.2,103.3522796,5.828267477,36.7265848,20,5,0.038560684,0.038246801,12.65357299,91.82326519
19,250105,3286.155833,19.2,100.6711111,5.505555556,36.35748667,21,5,0.03855661,0.038248119,12.65300242,91.86282831
20,250305,3461.295278,21.3,70.00749064,0.794007491,25.07809513,21,5,0.038547386,0.038249451,12.65241569,91.89457306
21,250489,3612.181944,21.3,99.19219512,4.031707317,35.88586537,22,5,0.038542095,0.038249323,12.65244362,91.92373388
22,250753,3811.846667,23.7,100.56325,5.63375,35.390243,24,5,0.038536261,0.038248572,12.65271472,91.96546913
23,251010,4048.558333,23.7,98.19285714,7.846938776,34.94448265,25,5,0.038529815,0.038247133,12.6532503,92.00595156
24,251133,4170.669167,24.5,83.48778281,0.972850679,30.9184638,26,5,0.038514815,0.038241928,12.65520343,92.02526838
25,251387,4330.927222,24.5,107.7405172,11.4762931,38.45913621,27,5,0.03850614,0.038238052,12.65666451,92.06502656
26,251680,4593.549722,23.9,103.1783394,7.462093863,36.69682202,30,5,0.038486263,0.038227632,12.66065372,92.11063919
27,251876,4767.279722,23.9,91.07311828,5.962365591,32.93816075,31,5,0.038475112,0.038221177,12.66320528,92.14098469
28,252080,4898.270278,24.5,101.2317343,4.175276753,36.64046827,32,5,0.038463303,0.038214083,12.66612551,92.17242063
29,252184,5028.860278,28.4,72.03607595,2.832278481,26.91953734,33,5,0.038451086,0.038206648,12.66938771,92.18838956
30,252312,5153.534444,24.5,116.1144068,5.601694915,42.15641949,33,6,0.038438846,0.038199322,12.67293555,92.20799225
31,252537,5387.4525,26.7,108.7980583,9.050970874,38.77640947,35,6,0.038427116,0.03819272,12.6766734,92.24231406
32,252761,5685.323889,26.7,106.5365854,12.35230352,38.11272331,36,6,0.038416531,0.03818758,12.68046597,92.27631019
33,253029,5992.132778,27,102.0605603,7.498922414,36.17136444,38,6,0.038435385,0.038217062,12.67982807,92.316764
34,253109,6180.445556,32.1,69.66647059,6.879411765,26.039,39,6,0.038445554,0.038233365,12.67915171,92.32879669
35,253187,6278.830833,27,74.02181818,7.845454545,27.54248773,40,6,0.038456238,0.038250686,12.67821403,92.3405115
36,253436,6527.505,22.3,151.9067708,8.494791667,52.05167188,41,7,0.038467521,0.038269062,12.67698499,92.37781669
37,253436,6608.688611,26.1,63.40130719,12.95915033,23.58984085,42,7,0.038479569,0.038288591,12.67541791,92.37781669
38,253544,6762.048056,29.8,91.41056911,10.3597561,33.45025041,43,7,0.038492577,0.038309384,12.67346971,92.39396569
39,253659,6938.005,26.1,97.78067485,10.66104294,35.41309663,44,7,0.03850672,0.03833152,12.67111119,92.41115031
40,253880,7210.490833,26.1,106.906267,10.4373297,38.22920327,46,7,0.038522139,0.038355077,12.66831506,92.44417419
41,254075,7451.439167,22,94.19292929,6.678451178,34.29021717,47,7,0.038538979,0.038380142,12.66505488,92.47337275
42,254155,7599.352778,27.3,75.92169312,1.264550265,28.27722593,48,7,0.038557354,0.03840677,12.66132446,92.48538969
43,254364,7802.692222,22,113.9510386,8.415430267,40.79438071,49,8,0.038598643,0.038464535,12.65253615,92.516972
44,254459,7978.478611,22.9,78.17598039,5.357843137,29.00106471,50,8,0.038621299,0.038495374,12.64758108,92.53145825
45,254680,8203.241111,28.8,101.1958656,12.81653747,36.17993669,51,8,0.038669654,0.038559931,12.63693013,92.56565188
46,254851,8444.848889,22.9,105.0566456,10.34493671,37.72998608,52,8,0.038694924,0.038593148,12.63141307,92.59279181
47,254932,8605.101389,24.1,78.97614213,3.568527919,29.30963706,52,8,0.038720699,0.038626693,12.62586904,92.60593019
48,255110,8770.401111,23.2,107.348494,5.853915663,38.57834127,53,8,0.038746863,0.038660392,12.62035668,92.63561394
49,255178,8927.703056,22.7,63.61904762,3.288359788,23.74615767,54,8,0.038773311,0.038694082,12.61493013,92.64729394
50,255318,9074.834167,26.4,83.03628049,4.943597561,30.50241006,55,8,0.038799978,0.038727649,12.60963182,92.672008
51,255527,9309.5825,22.5,108.5069069,7.758258258,38.99183754,56,8,0.0388268,0.038760977,12.60451038,92.70845544
52,255647,9498.193056,27.5,84.19427313,4.810572687,31.07060969,57,8,0.038880828,0.038826666,12.59495304,92.730464
53,255703,9605.2875,23.9,74.98994413,3,27.97598045,58,8,0.038908035,0.03885895,12.59058832,92.73919263
54,255902,9807.948333,23.8,99.02361111,0.090277778,36.00262917,60,8,0.038962908,0.038922305,12.58288478,92.77665613
55,256050,10014.34278,21.2,94.346875,1.164930556,34.451,61,8,0.038990645,0.038953396,12.57965447,92.80164981
56,256156,10169.3375,25.4,109.1523438,4.25390625,39.59705391,61,8,0.03901857,0.03898406,12.57692808,92.82081719
57,256251,10297.15306,20.9,106.8029032,7.362903226,38.43164774,61,8,0.039046647,0.039014251,12.57477006,92.83324963
58,256425,10524.64917,22.8,107.6697947,4.763929619,38.66595367,62,8,0.039074779,0.03904387,12.57323226,92.86283113
59,256527,10704.76583,26.1,87.74200913,5.050228311,32.26410274,62,8,0.039102819,0.039072771,12.57235525,92.87409156
60,256690,10872.93361,21.7,103.6638484,4.871720117,37.44477959,63,8,0.039130609,0.039100797,12.57217524,92.90338625
61,256883,11136.5825,25,88.20565217,8.706521739,31.3738837,64,8,0.039184808,0.039153589,12.57403769,92.92969269
62,257142,11488.93278,22.5,112.1412256,6.426183844,40.10745097,66,9,0.039235965,0.039200806,12.57911328,92.96894363
63,257250,11679.51861,28.3,84.36651982,2.246696035,31.17717269,67,9,0.039259986,0.039221911,12.58290593,92.978889
64,257375,11837.33889,24,94.96603774,8.264150943,34.67694151,68,9,0.039282874,0.039241284,12.58748636,92.9978205
65,257493,11992.74861,22.5,86.47427386,6.582987552,31.7351473,68,9,0.03934433,0.039288959,12.60538169,93.00291831
66,257596,12134.99417,27.7,91.26502058,4.137860082,33.50060535,69,9,0.039479252,0.039343878,12.69902781,93.01492638
67,257756,12327.43778,24.3,90.14238806,8.101492537,32.52545284,70,9,0.039444142,0.039266901,12.78630977,93.03847325
68,257917,12566.93944,27.4,90.49142857,3.608928571,31.21944821,70,9,0.039302865,0.039188759,12.82845204,93.04940406
69,258010,12730.28167,24.1,105.7973597,10.33663366,38.15935545,71,9,0.039221399,0.039194324,12.83382559,93.05699106
70,258174,12966.57028,30.3,78.84136364,6.778409091,28.14800091,72,9,0.039176282,0.039122394,12.8397756,93.07402469
71,258334,13192.82417,24.7,97.3914966,7.821428571,35.3099517,73,9,0.039055976,0.03891298,12.86904133,93.08803825
72,258527,13423.46694,27.6,102.7410811,12.96621622,36.61650946,74,9,0.038921023,0.038710053,12.89213745,93.0994445
73,258689,13661.81583,24.5,105.1063291,11.01898734,37.83467089,75,9,0.038840713,0.038599522,12.90253612,93.10593581
74,258792,13857.51444,30.9,101.4719298,8.822368421,36.81960921,75,9,0.039362324,0.03930139,12.61253008,93.11523656
75,258911,14014.58472,27,93.21616541,9.343984962,34.07712707,76,9,0.03937906,0.039312113,12.62015693,93.11290419
76,259112,14232.00389,28,111.1906061,11.15454545,39.85533758,77,9,0.039394597,0.0393212,12.62817769,93.11555244
77,259265,14449.27833,22.3,100.4438849,10.67805755,36.35670216,78,9,0.039422347,0.039334801,12.64510138,93.11217419
78,259400,14633.28917,25.2,78.85633333,1.21,28.795067,79,9,0.039434677,0.039339495,12.65387761,93.11682094
79,259503,14781.4575,21.7,101.2669173,3.248120301,37.16204737,79,9,0.039445977,0.039342878,12.66280299,93.11304238
80,259621,14907.29667,21.1,96.21775701,0.21728972,35.15314065,79,9,0.039456178,0.039344966,12.67183244,93.11417975
81,259811,15105.91778,22.9,98.24532374,0.690647482,34.10464892,79,9,0.039484151,0.039341294,12.70794634,93.10453244
82,259849,15171.89944,21.1,87.00855019,3.676579926,32.04905502,80,9,0.03948751,0.039337701,12.71671736,93.10444344
83,259975,15331.09778,25.9,79.89710145,1.59178744,29.69969807,80,9,0.039489237,0.039333108,12.72531952,93.09712413
84,260158,15502.57889,22.1,87.01481481,2.698653199,31.8257936,81,9,0.039487546,0.039320941,12.741986,93.086382
85,260344,15701.59944,23.6,96.15166052,0.651291513,35.08375535,81,9,0.039484108,0.039313455,12.75002657,93.068109
86,260493,15904.38722,24.7,92.2963964,0.846846847,33.91741171,81,10,0.039464199,0.039286742,12.77269942,93.05086119
87,260646,16092.32972,20.1,145.6507813,0.390625,51.14636328,81,11,0.039454752,0.039276919,12.77967798,93.04112663
88,260768,16268.79417,25.8,103.5357143,5.590909091,37.37426818,82,11,0.039420086,0.039246926,12.79835728,93.0304105
89,260991,16546.96889,20,96.91586207,7.408045977,34.45883471,83,11,0.039407018,0.03923732,12.80369224,92.999224
90,261201,16813.02472,21.1,125.6238938,7.880530973,44.56337788,84,12,0.039393557,0.039228236,12.80851915,92.97505288
91,261338,16865.48583,27.6,97.45357143,2.660714286,35.79326786,84,12,0.039379912,0.039219848,12.81281843,92.94940425
92,261539,16940.52944,23.8,97.19196217,16.53309693,34.70547754,86,12,0.039366248,0.039212267,12.8165902,92.92568538
93,261689,17176.64639,30.3,95.69285714,6.75,34.69941497,87,12,0.039352719,0.039205583,12.81985052,92.89208894
94,261831,17374.63444,22.1,88.43069307,6.699669967,32.38211485,88,12,0.039339481,0.039199865,12.82262876,92.86639438
95,261942,17549.11361,29.7,94.6030888,5.903474903,34.58414903,89,12,0.03932669,0.039195166,12.82495594,92.84546775
96,262062,17716.51444,26.7,92.52310606,8.681818182,33.86133977,90,12,0.039314469,0.03919149,12.82687799,92.81759656
97,262195,17897.99083,26.7,96.80253623,8.070652174,35.21216268,91,12,0.039291882,0.039186884,12.82973038,92.79907856
98,262299,18062.19944,32.1,80.57795527,10.04792332,29.24698083,91,12,0.039281544,0.039185793,12.83076255,92.77470806
99,262387,18217.61,26.7,90.75375494,7.660079051,33.31940277,92,12,0.039271888,0.039185414,12.83159253,92.75460119
100,262502,18375.19167,32.1,77.74065574,7.445901639,28.39540459,93,12,0.039262929,0.039185636,12.83225311,92.72521788
101,262736,18642.83194,26.7,103.2864368,12.29885057,36.76323701,95,12,0.039247062,0.039187288,12.83318707,92.6770415
102,262856,18872.66278,32,94.79747292,11.12815884,34.29394404,95,12,0.039240186,0.039188468,12.83350954,92.65365225
103,262930,19020.86611,28.9,86.87587719,9.743421053,32.00254956,95,12,0.039234122,0.0391898,12.83373865,92.64238156
104,262987,19127.65556,31.8,57.80505051,4.803030303,21.57331667,96,12,0.039228969,0.039191253,12.8338645,92.62271619
105,263138,19296.18028,29.3,106.0938838,13.87767584,38.01218502,97,12,0.039224741,0.039192785,12.83388957,92.58765119
106,263300,19536.73583,29.4,107.3300595,13.85565476,38.30121637,97,12,0.039218863,0.03919576,12.83369626,92.54959756
107,263568,19814.54722,23.6,116.8808252,10.3434466,41.5613085,99,13,0.039216998,0.03919693,12.8335457,92.48349063
108,263668,20017.58,29.8,62.90392157,4.029411765,23.25563255,100,13,0.039215634,0.039197629,12.83343876,92.44941238
109,263769,20148.445,26.8,119.0192661,4.339449541,43.16837798,100,14,0.039214596,0.039197647,12.8334448,92.42574844
110,263888,20270.42222,29.8,115.239801,2.121890547,41.55906766,100,15,0.039213731,0.039196803,12.8336233,92.39045481
111,264071,20463.31111,23.5,155.0442478,3.486725664,53.83608053,100,16,0.039212891,0.039194941,12.83402535,92.3357285
112,264118,20549.73917,23.8,96.05387324,7.683098592,34.9447838,101,16,0.039208052,0.039184627,12.83381791,92.32076988
113,264211,20714.47611,30.3,75.19933333,4.673333333,27.377178,101,16,0.039201707,0.039171662,12.83444725,92.29585713
114,264297,20830.07111,26.8,85.12572464,10.39311594,31.10314891,102,16,0.039194125,0.039156622,12.83575377,92.26757288
115,264451,21022.07444,26.3,133.7190476,6.537414966,47.26471633,102,17,0.039185572,0.039140049,12.83757715,92.22151138
116,264487,21113.75889,28.2,67.62642857,6.517857143,24.86349714,103,17,0.03916644,0.039104008,12.84223417,92.2095995
117,264685,21383.58333,27.8,104.5628842,11.60638298,37.25994586,106,17,0.039145646,0.039066034,12.84759166,92.14549594
118,264926,21689.31667,28.4,114.3378866,13.33376289,40.72556392,108,18,0.039134874,0.03904677,12.85037136,92.063895
119,265119,21952.28972,28.4,91.06715789,17.17263158,32.38619663,108,18,0.039123926,0.039027459,12.85316407,91.99530231
120,265266,22207.31111,24.9,93.80135593,10.05932203,34.1354878,109,18,0.039112839,0.039008161,12.85594247,91.94305813
121,265359,22358.38306,33.3,73.70941704,7.605381166,27.31855426,110,18,0.039101639,0.038988921,12.85868509,91.90874263
122,265486,22528.20806,24.9,106.2978723,14.4751773,38.14204043,110,18,0.039090347,0.038969773,12.86137492,91.86089638
123,265550,22652.04972,27.2,60.1122905,10.55307263,22.37020447,110,18,0.039078974,0.038950733,12.86400106,91.83630831
124,265644,22754.44667,31,86.8043956,12.33699634,31.85390916,111,18,0.039067518,0.038931803,12.86655746,91.8001765
125,265739,22918.83389,31,109.2010309,17.97938144,38.32947732,111,18,0.039044337,0.038894253,12.87145277,91.76276106
126,265849,23085.61083,29.6,99.29018987,14.44303797,35.78327342,112,18,0.039020726,0.038857038,12.87606381,91.719438
127,265963,23274.6875,36.1,96.01852941,18.11911765,34.00944088,112,18,0.039008738,0.03883853,12.8782686,91.67304969
128,266157,23655.41389,24.6,131.0791111,15.31111111,46.45334578,112,22,0.03882693,0.03858089,12.90419397,91.59410813
129,266182,23767.51694,28.2,70.6625731,7.459064327,26.39028538,113,22,0.03866764,0.038367989,12.92235655,91.58376069
130,266375,23944.9775,30.3,111.3228739,12.65102639,39.78977419,113,22,0.038491074,0.038132517,12.94310226,91.50315075
131,266526,24165.44417,30.3,83.23846154,17.24465812,29.27415598,113,22,0.038385652,0.037991188,12.95703485,91.439111
132,266599,24341.37972,30.1,123.7226804,11.00515464,44.45701134,113,23,0.038367354,0.037966598,12.95960916,91.4073655
133,266607,24384.23778,30.1,67.89829545,11.99147727,25.45328068,114,23,0.038348847,0.037941709,12.96226022,91.40385813
134,266689,24466.21389,27.7,66.79863636,6.440909091,24.85732455,115,23,0.038330135,0.037916529,12.96498675,91.36760344
135,266838,24619.41,30,131.5285024,9.321256039,46.76716763,115,24,0.038311225,0.037891065,12.9677865,91.30046488
136,267052,24874.73167,24.6,105.2983389,8.310631229,37.95886645,116,24,0.038813039,0.038562172,12.90583933,91.20185781
137,267229,25085.51472,27,104.3804878,9.738482385,37.37981463,117,24,0.038799037,0.038543356,12.90747599,91.11898275
138,267381,25290.56639,28.2,85.6915625,5,31.17161188,118,24,0.038784924,0.038524433,12.90910774,91.04720263
139,267519,25459.20806,26.9,95.72454874,5.689530686,34.8346704,119,24,0.038770696,0.038505392,12.91073793,90.98171319
140,267578,25588.79472,29.4,78.63532338,4.144278607,29.15417463,120,24,0.038756352,0.038486225,12.91236912,90.95364863
141,267758,25753.76833,29.4,106.7011905,8.375,38.18318214,121,24,0.038741891,0.038466922,12.91400454,90.86786831
142,267908,25961.85139,26,108.325974,6.588744589,38.58419437,121,24,0.038727306,0.038447472,12.91564753,90.796277
143,268011,26096.28917,27.6,92.23960784,6.152941176,33.65277765,122,24,0.038712594,0.038427863,12.91730154,90.74709706
144,268204,26295.57528,27.6,115.4212366,14.38306452,41.03130161,124,25,0.038697749,0.038408086,12.91896922,90.65496031
145,268364,26544.69528,26.9,102.6884746,10.6220339,37.01677322,125,25,0.038682766,0.038388131,12.92065336,90.5786405
146,268433,26696.52667,28.4,83.41846847,5.313063063,30.74998649,126,25,0.038652369,0.038347653,12.92408113,90.54575544
147,268572,26832.45222,32.7,143.5752577,8.515463918,50.68879381,126,26,0.038636951,0.038327119,12.92582928,90.4795725
148,268607,26892.27167,28.4,85.01484716,9.216157205,31.29908777,127,26,0.038621383,0.038306382,12.92760299,90.46292256
149,268727,27048.64056,26.4,64.45583942,6,22.81025182,127,26,0.038605663,0.038285437,12.92940528,90.40588694
150,268778,27166.26833,29.1,70.16369048,5.375,26.20236845,129,26,0.038573754,0.038242909,12.93310817,90.38167113
151,268934,27317.83194,29.1,98.84113636,16.79659091,35.25646864,129,26,0.038557561,0.038221315,12.93501475,90.30769338
152,269037,27529.98056,26.9,96.7802974,12.61895911,35.07790818,130,26,0.038541202,0.038199489,12.93696319,90.25892769
153,269109,27679.97778,29.6,91.74556452,10.46975806,33.47011129,131,26,0.038524672,0.03817742,12.9389577,90.22487631
154,269268,27869.3075,29.6,83.00544815,17.456942,29.27170703,132,26,0.038507964,0.038155099,12.9410027,90.14983194
155,269368,28087.5475,27.3,84.76308411,10.34345794,31.24351355,133,27,0.038456736,0.038086555,12.94747721,90.10263425
156,269424,28187.00222,29.4,74.53798883,7.913407821,27.74568268,133,27,0.038439277,0.038063156,12.94976034,90.07625275
157,269588,28351.13472,29.4,110.9991758,13.65796703,39.5063239,134,27,0.038421612,0.038039465,12.95211264,89.999086
158,269687,28550.99583,24.9,87.7978903,9.213080169,32.1797443,135,27,0.038403738,0.038015477,12.95453672,89.95256563
159,269829,36905.23222,19.2,82.05388889,4.086111111,29.21936944,136,27,0.039122383,0.038472729,12.65305764,89.88591219
160,270013,37085.60306,21.5,102.9326772,4.246062992,36.92925236,137,27,0.038895812,0.038325139,12.67275104,89.79965469
161,270091,37224.34694,27.9,76.99739583,0.8046875,28.62365938,138,27,0.038730145,0.038238449,12.68016866,89.76312213
162,270214,37357.68806,22.9,122.0438356,1,42.51815753,138,28,0.038659879,0.038216734,12.67770227,89.705549
163,270253,37396.76833,20,88.71428571,4.807142857,32.39978571,138,28,0.038651895,0.038215514,12.67692531,89.68730275
164,270324,37468.85917,25,70.90352941,1.161764706,26.52383235,139,28,0.038644391,0.038214724,12.67605345,89.65409475
165,270481,37588.16972,21.3,90.48376068,1.752136752,33.01710342,139,28,0.038637356,0.03821435,12.67509207,89.58069981
166,270539,37660.46167,24.4,56.36378378,7.891891892,21.29434432,140,28,0.038630775,0.038214376,12.67404705,89.55359556
167,270621,37739.45111,20.5,59.76805556,4.434482759,22.35542431,140,28,0.038624632,0.038214783,12.67292506,89.51528181
168,270712,37825.77583,25.5,70.36376812,4.625603865,26.1977744,141,28,0.039099632,0.038457093,12.65527452,89.47276825
169,270832,37951.12806,20.2,114.9044248,1.508849558,41.59347434,141,29,0.039077281,0.038441871,12.65741223,89.41670738
170,270896,38023.19278,16.8,75.33722628,1.189781022,27.80410365,142,29,0.039055345,0.038427075,12.6594689,89.38680513
171,271081,38140.94444,20.4,101.1710784,2.958333333,36.30805637,142,29,0.039033833,0.038412715,12.66144221,89.30033475
172,271173,38263.85639,28.3,80.35947712,1.516339869,29.67385359,142,29,0.039012754,0.038398803,12.66333028,89.25730288
173,271440,38454.56722,28.5,75.8772549,0.51372549,28.08388863,143,30,0.038971926,0.03837235,12.66684238,89.13224594
174,271520,38565.96,24.1,71.23333333,2.639880952,26.42126905,144,30,0.038952192,0.038359826,12.66846208,89.09471519
175,271675,38659.97,22.8,119.71,2.933333333,42.94751,144,31,0.038932922,0.038347778,12.66998833,89.02190563
176,271812,38805.39111,31.1,93.91415094,5.745283019,33.9137684,144,31,0.038877999,0.038314566,12.67398233,88.95743844
177,271906,38922.5425,22.8,72.13875969,2.968992248,26.31130775,144,31,0.038860705,0.038304508,12.67510914,88.91313875
178,272060,39036.35583,29.7,87.9703252,3.906504065,31.81327967,144,31,0.038843943,0.038294978,12.67612818,88.84043744
179,272216,39186.71583,22.9,93.40483871,6.314516129,33.72558548,144,31,0.03882773,0.038285986,12.67703641,88.76662506
180,272352,39305.30444,30.9,113.2778523,6.318791946,40.62641275,144,32,0.038812075,0.038277541,12.67783122,88.7021335
181,272395,39375.14528,26,57.90884354,4.928571429,21.57165034,145,32,0.038796988,0.038269648,12.67851098,88.68171469
182,272596,39510.79194,23.1,91.35706522,4.663043478,33.03404728,146,32,0.038782474,0.038262309,12.67907465,88.58608619
183,272693,39616.77139,27.5,67.18071066,0.527918782,24.99166599,147,32,0.038768533,0.038255523,12.67952208,88.53982875
184,272838,39727.19139,24,82.10424528,6.886792453,29.97417925,148,32,0.038755166,0.038249287,12.67985368,88.470549
185,273150,39848.60056,25.3,137.2197674,5.36627907,48.28723721,148,33,0.03874237,0.038243597,12.68006922,88.32094813
186,273184,39901.8175,22.5,82.05967742,5.443548387,30.07996129,148,33,0.038718485,0.038233836,12.68015236,88.304602
187,273275,40008.345,30.9,88.7376569,3.857740586,32.26761548,148,33,0.038707385,0.03822975,12.68002084,88.26081013
188,273436,40139.77111,23.3,134.5833333,5.933333333,47.47622333,148,34,0.038696834,0.038226177,12.67977568,88.18318138
189,273602,40287.25139,26.4,110.705,3.73125,38.29666625,148,34,0.03867733,0.038220515,12.67895272,88.1029375
190,273685,40342.5875,25,111.1513158,9.072368421,39.57889211,148,34,0.038668354,0.038218396,12.67837948,88.06273781
